assignment_id,user_id,experiment_name,variant,assigned_at
5731-PriceTest_2025Q2,5731,PriceTest_2025Q2,B,2025-06-18T00:00:00
5731-TipPrompt_2025Q2,5731,TipPrompt_2025Q2,persuasive,2025-06-18T00:00:00
5732-PriceTest_2025Q2,5732,PriceTest_2025Q2,A,2025-06-12T00:00:00
5732-TipPrompt_2025Q2,5732,TipPrompt_2025Q2,social_proof,2025-06-12T00:00:00
5733-PriceTest_2025Q2,5733,PriceTest_2025Q2,A,2025-06-29T00:00:00
5733-TipPrompt_2025Q2,5733,TipPrompt_2025Q2,control,2025-06-29T00:00:00
5736-PriceTest_2025Q2,5736,PriceTest_2025Q2,A,2025-06-07T00:00:00
5736-TipPrompt_2025Q2,5736,TipPrompt_2025Q2,social_proof,2025-06-07T00:00:00
5738-TipPrompt_2025Q2,5738,TipPrompt_2025Q2,control,2025-07-11T00:00:00
5739-PriceTest_2025Q2,5739,PriceTest_2025Q2,A,2025-06-12T00:00:00
5739-TipPrompt_2025Q2,5739,TipPrompt_2025Q2,social_proof,2025-06-12T00:00:00
5740-PriceTest_2025Q2,5740,PriceTest_2025Q2,A,2025-05-09T00:00:00
5740-TipPrompt_2025Q2,5740,TipPrompt_2025Q2,control,2025-05-09T00:00:00
5741-PriceTest_2025Q2,5741,PriceTest_2025Q2,B,2025-06-20T00:00:00
5741-TipPrompt_2025Q2,5741,TipPrompt_2025Q2,control,2025-06-20T00:00:00
5742-PriceTest_2025Q2,5742,PriceTest_2025Q2,B,2025-04-18T00:00:00
5742-TipPrompt_2025Q2,5742,TipPrompt_2025Q2,persuasive,2025-04-18T00:00:00
5744-PriceTest_2025Q2,5744,PriceTest_2025Q2,B,2025-05-22T00:00:00
5744-TipPrompt_2025Q2,5744,TipPrompt_2025Q2,persuasive,2025-05-22T00:00:00
5746-PriceTest_2025Q2,5746,PriceTest_2025Q2,A,2025-05-01T00:00:00
5746-TipPrompt_2025Q2,5746,TipPrompt_2025Q2,persuasive,2025-05-01T00:00:00
5747-PriceTest_2025Q2,5747,PriceTest_2025Q2,A,2025-03-31T00:00:00
5748-PriceTest_2025Q2,5748,PriceTest_2025Q2,A,2025-04-16T00:00:00
5748-TipPrompt_2025Q2,5748,TipPrompt_2025Q2,social_proof,2025-04-16T00:00:00
5751-PriceTest_2025Q2,5751,PriceTest_2025Q2,A,2025-05-10T00:00:00
5751-TipPrompt_2025Q2,5751,TipPrompt_2025Q2,persuasive,2025-05-10T00:00:00
5753-PriceTest_2025Q2,5753,PriceTest_2025Q2,A,2025-03-20T00:00:00
5754-PriceTest_2025Q2,5754,PriceTest_2025Q2,A,2025-06-22T00:00:00
5754-TipPrompt_2025Q2,5754,TipPrompt_2025Q2,persuasive,2025-06-22T00:00:00
5760-PriceTest_2025Q2,5760,PriceTest_2025Q2,A,2025-03-27T00:00:00
5761-PriceTest_2025Q2,5761,PriceTest_2025Q2,A,2025-05-27T00:00:00
5761-TipPrompt_2025Q2,5761,TipPrompt_2025Q2,control,2025-05-27T00:00:00
5766-TipPrompt_2025Q2,5766,TipPrompt_2025Q2,social_proof,2025-07-06T00:00:00
5767-PriceTest_2025Q2,5767,PriceTest_2025Q2,A,2025-04-14T00:00:00
5767-TipPrompt_2025Q2,5767,TipPrompt_2025Q2,control,2025-04-14T00:00:00
5768-PriceTest_2025Q2,5768,PriceTest_2025Q2,B,2025-05-13T00:00:00
5768-TipPrompt_2025Q2,5768,TipPrompt_2025Q2,persuasive,2025-05-13T00:00:00
5769-PriceTest_2025Q2,5769,PriceTest_2025Q2,A,2025-04-22T00:00:00
5769-TipPrompt_2025Q2,5769,TipPrompt_2025Q2,social_proof,2025-04-22T00:00:00
5771-PriceTest_2025Q2,5771,PriceTest_2025Q2,A,2025-05-10T00:00:00
5771-TipPrompt_2025Q2,5771,TipPrompt_2025Q2,control,2025-05-10T00:00:00
5772-PriceTest_2025Q2,5772,PriceTest_2025Q2,B,2025-06-11T00:00:00
5772-TipPrompt_2025Q2,5772,TipPrompt_2025Q2,persuasive,2025-06-11T00:00:00
5773-TipPrompt_2025Q2,5773,TipPrompt_2025Q2,control,2025-07-15T00:00:00
5774-PriceTest_2025Q2,5774,PriceTest_2025Q2,B,2025-05-22T00:00:00
5774-TipPrompt_2025Q2,5774,TipPrompt_2025Q2,control,2025-05-22T00:00:00
5775-PriceTest_2025Q2,5775,PriceTest_2025Q2,A,2025-03-24T00:00:00
5780-PriceTest_2025Q2,5780,PriceTest_2025Q2,A,2025-05-27T00:00:00
5780-TipPrompt_2025Q2,5780,TipPrompt_2025Q2,control,2025-05-27T00:00:00
5782-PriceTest_2025Q2,5782,PriceTest_2025Q2,A,2025-04-27T00:00:00
5782-TipPrompt_2025Q2,5782,TipPrompt_2025Q2,persuasive,2025-04-27T00:00:00
5784-PriceTest_2025Q2,5784,PriceTest_2025Q2,A,2025-06-17T00:00:00
5784-TipPrompt_2025Q2,5784,TipPrompt_2025Q2,social_proof,2025-06-17T00:00:00
5785-PriceTest_2025Q2,5785,PriceTest_2025Q2,A,2025-03-18T00:00:00
5786-PriceTest_2025Q2,5786,PriceTest_2025Q2,B,2025-05-18T00:00:00
5786-TipPrompt_2025Q2,5786,TipPrompt_2025Q2,social_proof,2025-05-18T00:00:00
5787-TipPrompt_2025Q2,5787,TipPrompt_2025Q2,control,2025-07-05T00:00:00
5789-PriceTest_2025Q2,5789,PriceTest_2025Q2,A,2025-06-18T00:00:00
5789-TipPrompt_2025Q2,5789,TipPrompt_2025Q2,persuasive,2025-06-18T00:00:00
5792-PriceTest_2025Q2,5792,PriceTest_2025Q2,B,2025-06-13T00:00:00
5792-TipPrompt_2025Q2,5792,TipPrompt_2025Q2,control,2025-06-13T00:00:00
5794-PriceTest_2025Q2,5794,PriceTest_2025Q2,A,2025-06-02T00:00:00
5794-TipPrompt_2025Q2,5794,TipPrompt_2025Q2,social_proof,2025-06-02T00:00:00
5799-PriceTest_2025Q2,5799,PriceTest_2025Q2,A,2025-04-03T00:00:00
5799-TipPrompt_2025Q2,5799,TipPrompt_2025Q2,persuasive,2025-04-03T00:00:00
5800-PriceTest_2025Q2,5800,PriceTest_2025Q2,B,2025-04-11T00:00:00
5800-TipPrompt_2025Q2,5800,TipPrompt_2025Q2,control,2025-04-11T00:00:00
5801-PriceTest_2025Q2,5801,PriceTest_2025Q2,A,2025-05-06T00:00:00
5801-TipPrompt_2025Q2,5801,TipPrompt_2025Q2,persuasive,2025-05-06T00:00:00
5802-PriceTest_2025Q2,5802,PriceTest_2025Q2,B,2025-04-16T00:00:00
5802-TipPrompt_2025Q2,5802,TipPrompt_2025Q2,social_proof,2025-04-16T00:00:00
5803-PriceTest_2025Q2,5803,PriceTest_2025Q2,B,2025-05-05T00:00:00
5803-TipPrompt_2025Q2,5803,TipPrompt_2025Q2,persuasive,2025-05-05T00:00:00
5805-PriceTest_2025Q2,5805,PriceTest_2025Q2,A,2025-04-07T00:00:00
5805-TipPrompt_2025Q2,5805,TipPrompt_2025Q2,control,2025-04-07T00:00:00
5806-PriceTest_2025Q2,5806,PriceTest_2025Q2,B,2025-06-12T00:00:00
5806-TipPrompt_2025Q2,5806,TipPrompt_2025Q2,control,2025-06-12T00:00:00
5810-PriceTest_2025Q2,5810,PriceTest_2025Q2,A,2025-06-18T00:00:00
5810-TipPrompt_2025Q2,5810,TipPrompt_2025Q2,persuasive,2025-06-18T00:00:00
5812-PriceTest_2025Q2,5812,PriceTest_2025Q2,B,2025-03-30T00:00:00
5813-PriceTest_2025Q2,5813,PriceTest_2025Q2,A,2025-06-07T00:00:00
5813-TipPrompt_2025Q2,5813,TipPrompt_2025Q2,control,2025-06-07T00:00:00
5816-PriceTest_2025Q2,5816,PriceTest_2025Q2,A,2025-06-05T00:00:00
5816-TipPrompt_2025Q2,5816,TipPrompt_2025Q2,persuasive,2025-06-05T00:00:00
5817-PriceTest_2025Q2,5817,PriceTest_2025Q2,A,2025-05-18T00:00:00
5817-TipPrompt_2025Q2,5817,TipPrompt_2025Q2,control,2025-05-18T00:00:00
5818-PriceTest_2025Q2,5818,PriceTest_2025Q2,A,2025-05-13T00:00:00
5818-TipPrompt_2025Q2,5818,TipPrompt_2025Q2,persuasive,2025-05-13T00:00:00
5825-PriceTest_2025Q2,5825,PriceTest_2025Q2,A,2025-05-04T00:00:00
5825-TipPrompt_2025Q2,5825,TipPrompt_2025Q2,control,2025-05-04T00:00:00
5827-TipPrompt_2025Q2,5827,TipPrompt_2025Q2,control,2025-07-01T00:00:00
5828-PriceTest_2025Q2,5828,PriceTest_2025Q2,A,2025-04-30T00:00:00
5828-TipPrompt_2025Q2,5828,TipPrompt_2025Q2,control,2025-04-30T00:00:00
5829-PriceTest_2025Q2,5829,PriceTest_2025Q2,B,2025-04-22T00:00:00
5829-TipPrompt_2025Q2,5829,TipPrompt_2025Q2,social_proof,2025-04-22T00:00:00
5832-PriceTest_2025Q2,5832,PriceTest_2025Q2,B,2025-06-25T00:00:00
5832-TipPrompt_2025Q2,5832,TipPrompt_2025Q2,control,2025-06-25T00:00:00
5833-PriceTest_2025Q2,5833,PriceTest_2025Q2,A,2025-04-11T00:00:00
5833-TipPrompt_2025Q2,5833,TipPrompt_2025Q2,control,2025-04-11T00:00:00
5834-PriceTest_2025Q2,5834,PriceTest_2025Q2,B,2025-05-30T00:00:00
5834-TipPrompt_2025Q2,5834,TipPrompt_2025Q2,persuasive,2025-05-30T00:00:00
5836-TipPrompt_2025Q2,5836,TipPrompt_2025Q2,persuasive,2025-07-04T00:00:00
5837-PriceTest_2025Q2,5837,PriceTest_2025Q2,A,2025-04-21T00:00:00
5837-TipPrompt_2025Q2,5837,TipPrompt_2025Q2,persuasive,2025-04-21T00:00:00
5838-PriceTest_2025Q2,5838,PriceTest_2025Q2,A,2025-04-19T00:00:00
5838-TipPrompt_2025Q2,5838,TipPrompt_2025Q2,social_proof,2025-04-19T00:00:00
5840-PriceTest_2025Q2,5840,PriceTest_2025Q2,A,2025-06-09T00:00:00
5840-TipPrompt_2025Q2,5840,TipPrompt_2025Q2,persuasive,2025-06-09T00:00:00
5841-PriceTest_2025Q2,5841,PriceTest_2025Q2,A,2025-06-05T00:00:00
5841-TipPrompt_2025Q2,5841,TipPrompt_2025Q2,control,2025-06-05T00:00:00
5842-PriceTest_2025Q2,5842,PriceTest_2025Q2,A,2025-04-20T00:00:00
5842-TipPrompt_2025Q2,5842,TipPrompt_2025Q2,control,2025-04-20T00:00:00
5843-PriceTest_2025Q2,5843,PriceTest_2025Q2,A,2025-05-26T00:00:00
5843-TipPrompt_2025Q2,5843,TipPrompt_2025Q2,control,2025-05-26T00:00:00
5844-PriceTest_2025Q2,5844,PriceTest_2025Q2,A,2025-04-06T00:00:00
5844-TipPrompt_2025Q2,5844,TipPrompt_2025Q2,control,2025-04-06T00:00:00
5845-PriceTest_2025Q2,5845,PriceTest_2025Q2,B,2025-04-26T00:00:00
5845-TipPrompt_2025Q2,5845,TipPrompt_2025Q2,persuasive,2025-04-26T00:00:00
5847-PriceTest_2025Q2,5847,PriceTest_2025Q2,B,2025-05-31T00:00:00
5847-TipPrompt_2025Q2,5847,TipPrompt_2025Q2,social_proof,2025-05-31T00:00:00
5848-PriceTest_2025Q2,5848,PriceTest_2025Q2,A,2025-03-17T00:00:00
5849-PriceTest_2025Q2,5849,PriceTest_2025Q2,A,2025-04-12T00:00:00
5849-TipPrompt_2025Q2,5849,TipPrompt_2025Q2,social_proof,2025-04-12T00:00:00
5852-PriceTest_2025Q2,5852,PriceTest_2025Q2,B,2025-04-20T00:00:00
5852-TipPrompt_2025Q2,5852,TipPrompt_2025Q2,persuasive,2025-04-20T00:00:00
5853-PriceTest_2025Q2,5853,PriceTest_2025Q2,B,2025-04-02T00:00:00
5853-TipPrompt_2025Q2,5853,TipPrompt_2025Q2,control,2025-04-02T00:00:00
5855-PriceTest_2025Q2,5855,PriceTest_2025Q2,A,2025-06-18T00:00:00
5855-TipPrompt_2025Q2,5855,TipPrompt_2025Q2,control,2025-06-18T00:00:00
5856-PriceTest_2025Q2,5856,PriceTest_2025Q2,B,2025-04-06T00:00:00
5856-TipPrompt_2025Q2,5856,TipPrompt_2025Q2,control,2025-04-06T00:00:00
5859-PriceTest_2025Q2,5859,PriceTest_2025Q2,A,2025-03-23T00:00:00
5860-TipPrompt_2025Q2,5860,TipPrompt_2025Q2,persuasive,2025-07-03T00:00:00
5862-PriceTest_2025Q2,5862,PriceTest_2025Q2,B,2025-05-26T00:00:00
5862-TipPrompt_2025Q2,5862,TipPrompt_2025Q2,persuasive,2025-05-26T00:00:00
5864-PriceTest_2025Q2,5864,PriceTest_2025Q2,B,2025-04-09T00:00:00
5864-TipPrompt_2025Q2,5864,TipPrompt_2025Q2,social_proof,2025-04-09T00:00:00
5865-PriceTest_2025Q2,5865,PriceTest_2025Q2,A,2025-06-04T00:00:00
5865-TipPrompt_2025Q2,5865,TipPrompt_2025Q2,persuasive,2025-06-04T00:00:00
5866-PriceTest_2025Q2,5866,PriceTest_2025Q2,B,2025-05-15T00:00:00
5866-TipPrompt_2025Q2,5866,TipPrompt_2025Q2,persuasive,2025-05-15T00:00:00
5868-TipPrompt_2025Q2,5868,TipPrompt_2025Q2,social_proof,2025-07-03T00:00:00
5869-PriceTest_2025Q2,5869,PriceTest_2025Q2,B,2025-05-27T00:00:00
5869-TipPrompt_2025Q2,5869,TipPrompt_2025Q2,persuasive,2025-05-27T00:00:00
5870-PriceTest_2025Q2,5870,PriceTest_2025Q2,A,2025-06-24T00:00:00
5870-TipPrompt_2025Q2,5870,TipPrompt_2025Q2,social_proof,2025-06-24T00:00:00
5871-PriceTest_2025Q2,5871,PriceTest_2025Q2,A,2025-03-23T00:00:00
5874-PriceTest_2025Q2,5874,PriceTest_2025Q2,A,2025-05-08T00:00:00
5874-TipPrompt_2025Q2,5874,TipPrompt_2025Q2,control,2025-05-08T00:00:00
5877-PriceTest_2025Q2,5877,PriceTest_2025Q2,B,2025-04-26T00:00:00
5877-TipPrompt_2025Q2,5877,TipPrompt_2025Q2,persuasive,2025-04-26T00:00:00
5878-PriceTest_2025Q2,5878,PriceTest_2025Q2,A,2025-06-03T00:00:00
5878-TipPrompt_2025Q2,5878,TipPrompt_2025Q2,persuasive,2025-06-03T00:00:00
5879-PriceTest_2025Q2,5879,PriceTest_2025Q2,B,2025-06-01T00:00:00
5879-TipPrompt_2025Q2,5879,TipPrompt_2025Q2,control,2025-06-01T00:00:00
5882-PriceTest_2025Q2,5882,PriceTest_2025Q2,B,2025-06-14T00:00:00
5882-TipPrompt_2025Q2,5882,TipPrompt_2025Q2,social_proof,2025-06-14T00:00:00
5883-PriceTest_2025Q2,5883,PriceTest_2025Q2,A,2025-04-29T00:00:00
5883-TipPrompt_2025Q2,5883,TipPrompt_2025Q2,social_proof,2025-04-29T00:00:00
5886-PriceTest_2025Q2,5886,PriceTest_2025Q2,A,2025-03-28T00:00:00
5889-TipPrompt_2025Q2,5889,TipPrompt_2025Q2,control,2025-07-05T00:00:00
5891-TipPrompt_2025Q2,5891,TipPrompt_2025Q2,control,2025-07-12T00:00:00
5892-PriceTest_2025Q2,5892,PriceTest_2025Q2,B,2025-04-13T00:00:00
5892-TipPrompt_2025Q2,5892,TipPrompt_2025Q2,social_proof,2025-04-13T00:00:00
5893-PriceTest_2025Q2,5893,PriceTest_2025Q2,B,2025-05-23T00:00:00
5893-TipPrompt_2025Q2,5893,TipPrompt_2025Q2,persuasive,2025-05-23T00:00:00
5894-PriceTest_2025Q2,5894,PriceTest_2025Q2,B,2025-05-07T00:00:00
5894-TipPrompt_2025Q2,5894,TipPrompt_2025Q2,social_proof,2025-05-07T00:00:00
5895-PriceTest_2025Q2,5895,PriceTest_2025Q2,A,2025-04-11T00:00:00
5895-TipPrompt_2025Q2,5895,TipPrompt_2025Q2,persuasive,2025-04-11T00:00:00
5896-PriceTest_2025Q2,5896,PriceTest_2025Q2,A,2025-06-28T00:00:00
5896-TipPrompt_2025Q2,5896,TipPrompt_2025Q2,control,2025-06-28T00:00:00
5897-PriceTest_2025Q2,5897,PriceTest_2025Q2,A,2025-05-07T00:00:00
5897-TipPrompt_2025Q2,5897,TipPrompt_2025Q2,social_proof,2025-05-07T00:00:00
5898-PriceTest_2025Q2,5898,PriceTest_2025Q2,B,2025-04-06T00:00:00
5898-TipPrompt_2025Q2,5898,TipPrompt_2025Q2,persuasive,2025-04-06T00:00:00
5902-PriceTest_2025Q2,5902,PriceTest_2025Q2,B,2025-03-24T00:00:00
5905-TipPrompt_2025Q2,5905,TipPrompt_2025Q2,control,2025-07-05T00:00:00
5907-PriceTest_2025Q2,5907,PriceTest_2025Q2,A,2025-06-26T00:00:00
5907-TipPrompt_2025Q2,5907,TipPrompt_2025Q2,social_proof,2025-06-26T00:00:00
5910-PriceTest_2025Q2,5910,PriceTest_2025Q2,B,2025-03-19T00:00:00
5912-PriceTest_2025Q2,5912,PriceTest_2025Q2,B,2025-06-26T00:00:00
5912-TipPrompt_2025Q2,5912,TipPrompt_2025Q2,persuasive,2025-06-26T00:00:00
5916-PriceTest_2025Q2,5916,PriceTest_2025Q2,B,2025-03-23T00:00:00
5917-TipPrompt_2025Q2,5917,TipPrompt_2025Q2,control,2025-07-12T00:00:00
5918-PriceTest_2025Q2,5918,PriceTest_2025Q2,A,2025-06-13T00:00:00
5918-TipPrompt_2025Q2,5918,TipPrompt_2025Q2,persuasive,2025-06-13T00:00:00
5919-PriceTest_2025Q2,5919,PriceTest_2025Q2,B,2025-06-21T00:00:00
5919-TipPrompt_2025Q2,5919,TipPrompt_2025Q2,control,2025-06-21T00:00:00
5920-PriceTest_2025Q2,5920,PriceTest_2025Q2,B,2025-05-14T00:00:00
5920-TipPrompt_2025Q2,5920,TipPrompt_2025Q2,social_proof,2025-05-14T00:00:00
5921-PriceTest_2025Q2,5921,PriceTest_2025Q2,A,2025-05-28T00:00:00
5921-TipPrompt_2025Q2,5921,TipPrompt_2025Q2,control,2025-05-28T00:00:00
5922-PriceTest_2025Q2,5922,PriceTest_2025Q2,A,2025-06-19T00:00:00
5922-TipPrompt_2025Q2,5922,TipPrompt_2025Q2,control,2025-06-19T00:00:00
5927-TipPrompt_2025Q2,5927,TipPrompt_2025Q2,control,2025-07-02T00:00:00
5928-PriceTest_2025Q2,5928,PriceTest_2025Q2,B,2025-04-01T00:00:00
5928-TipPrompt_2025Q2,5928,TipPrompt_2025Q2,persuasive,2025-04-01T00:00:00
5929-PriceTest_2025Q2,5929,PriceTest_2025Q2,A,2025-06-18T00:00:00
5929-TipPrompt_2025Q2,5929,TipPrompt_2025Q2,social_proof,2025-06-18T00:00:00
5930-PriceTest_2025Q2,5930,PriceTest_2025Q2,A,2025-06-27T00:00:00
5930-TipPrompt_2025Q2,5930,TipPrompt_2025Q2,control,2025-06-27T00:00:00
5934-PriceTest_2025Q2,5934,PriceTest_2025Q2,A,2025-04-30T00:00:00
5934-TipPrompt_2025Q2,5934,TipPrompt_2025Q2,persuasive,2025-04-30T00:00:00
5938-TipPrompt_2025Q2,5938,TipPrompt_2025Q2,social_proof,2025-07-14T00:00:00
5939-TipPrompt_2025Q2,5939,TipPrompt_2025Q2,persuasive,2025-07-01T00:00:00
5940-PriceTest_2025Q2,5940,PriceTest_2025Q2,B,2025-06-17T00:00:00
5940-TipPrompt_2025Q2,5940,TipPrompt_2025Q2,persuasive,2025-06-17T00:00:00
5941-PriceTest_2025Q2,5941,PriceTest_2025Q2,B,2025-05-10T00:00:00
5941-TipPrompt_2025Q2,5941,TipPrompt_2025Q2,social_proof,2025-05-10T00:00:00
5943-PriceTest_2025Q2,5943,PriceTest_2025Q2,A,2025-04-04T00:00:00
5943-TipPrompt_2025Q2,5943,TipPrompt_2025Q2,control,2025-04-04T00:00:00
5944-PriceTest_2025Q2,5944,PriceTest_2025Q2,A,2025-04-26T00:00:00
5944-TipPrompt_2025Q2,5944,TipPrompt_2025Q2,social_proof,2025-04-26T00:00:00
5949-PriceTest_2025Q2,5949,PriceTest_2025Q2,B,2025-05-28T00:00:00
5949-TipPrompt_2025Q2,5949,TipPrompt_2025Q2,control,2025-05-28T00:00:00
5953-PriceTest_2025Q2,5953,PriceTest_2025Q2,A,2025-04-28T00:00:00
5953-TipPrompt_2025Q2,5953,TipPrompt_2025Q2,social_proof,2025-04-28T00:00:00
5955-PriceTest_2025Q2,5955,PriceTest_2025Q2,A,2025-05-02T00:00:00
5955-TipPrompt_2025Q2,5955,TipPrompt_2025Q2,social_proof,2025-05-02T00:00:00
5956-PriceTest_2025Q2,5956,PriceTest_2025Q2,A,2025-04-01T00:00:00
5956-TipPrompt_2025Q2,5956,TipPrompt_2025Q2,control,2025-04-01T00:00:00
5958-PriceTest_2025Q2,5958,PriceTest_2025Q2,A,2025-04-01T00:00:00
5958-TipPrompt_2025Q2,5958,TipPrompt_2025Q2,social_proof,2025-04-01T00:00:00
5960-PriceTest_2025Q2,5960,PriceTest_2025Q2,B,2025-04-12T00:00:00
5960-TipPrompt_2025Q2,5960,TipPrompt_2025Q2,persuasive,2025-04-12T00:00:00
5961-PriceTest_2025Q2,5961,PriceTest_2025Q2,A,2025-05-11T00:00:00
5961-TipPrompt_2025Q2,5961,TipPrompt_2025Q2,social_proof,2025-05-11T00:00:00
5965-PriceTest_2025Q2,5965,PriceTest_2025Q2,B,2025-06-16T00:00:00
5965-TipPrompt_2025Q2,5965,TipPrompt_2025Q2,persuasive,2025-06-16T00:00:00
5966-TipPrompt_2025Q2,5966,TipPrompt_2025Q2,persuasive,2025-07-07T00:00:00
5970-PriceTest_2025Q2,5970,PriceTest_2025Q2,B,2025-05-16T00:00:00
5970-TipPrompt_2025Q2,5970,TipPrompt_2025Q2,control,2025-05-16T00:00:00
5971-PriceTest_2025Q2,5971,PriceTest_2025Q2,B,2025-05-13T00:00:00
5971-TipPrompt_2025Q2,5971,TipPrompt_2025Q2,control,2025-05-13T00:00:00
5973-PriceTest_2025Q2,5973,PriceTest_2025Q2,A,2025-06-15T00:00:00
5973-TipPrompt_2025Q2,5973,TipPrompt_2025Q2,control,2025-06-15T00:00:00
5978-PriceTest_2025Q2,5978,PriceTest_2025Q2,B,2025-05-17T00:00:00
5978-TipPrompt_2025Q2,5978,TipPrompt_2025Q2,persuasive,2025-05-17T00:00:00
5980-PriceTest_2025Q2,5980,PriceTest_2025Q2,A,2025-06-08T00:00:00
5980-TipPrompt_2025Q2,5980,TipPrompt_2025Q2,control,2025-06-08T00:00:00
5981-PriceTest_2025Q2,5981,PriceTest_2025Q2,A,2025-04-11T00:00:00
5981-TipPrompt_2025Q2,5981,TipPrompt_2025Q2,social_proof,2025-04-11T00:00:00
5983-TipPrompt_2025Q2,5983,TipPrompt_2025Q2,persuasive,2025-07-07T00:00:00
5984-PriceTest_2025Q2,5984,PriceTest_2025Q2,A,2025-05-07T00:00:00
5984-TipPrompt_2025Q2,5984,TipPrompt_2025Q2,social_proof,2025-05-07T00:00:00
5986-PriceTest_2025Q2,5986,PriceTest_2025Q2,B,2025-03-30T00:00:00
5987-PriceTest_2025Q2,5987,PriceTest_2025Q2,B,2025-06-30T00:00:00
5987-TipPrompt_2025Q2,5987,TipPrompt_2025Q2,persuasive,2025-06-30T00:00:00
5988-TipPrompt_2025Q2,5988,TipPrompt_2025Q2,control,2025-07-07T00:00:00
5990-PriceTest_2025Q2,5990,PriceTest_2025Q2,A,2025-05-09T00:00:00
5990-TipPrompt_2025Q2,5990,TipPrompt_2025Q2,control,2025-05-09T00:00:00
5991-TipPrompt_2025Q2,5991,TipPrompt_2025Q2,social_proof,2025-07-09T00:00:00
5992-PriceTest_2025Q2,5992,PriceTest_2025Q2,B,2025-06-26T00:00:00
5992-TipPrompt_2025Q2,5992,TipPrompt_2025Q2,control,2025-06-26T00:00:00
5994-PriceTest_2025Q2,5994,PriceTest_2025Q2,B,2025-06-24T00:00:00
5994-TipPrompt_2025Q2,5994,TipPrompt_2025Q2,social_proof,2025-06-24T00:00:00
5996-PriceTest_2025Q2,5996,PriceTest_2025Q2,A,2025-03-27T00:00:00
5998-PriceTest_2025Q2,5998,PriceTest_2025Q2,B,2025-06-20T00:00:00
5998-TipPrompt_2025Q2,5998,TipPrompt_2025Q2,persuasive,2025-06-20T00:00:00
5999-PriceTest_2025Q2,5999,PriceTest_2025Q2,B,2025-04-20T00:00:00
5999-TipPrompt_2025Q2,5999,TipPrompt_2025Q2,control,2025-04-20T00:00:00
6003-PriceTest_2025Q2,6003,PriceTest_2025Q2,A,2025-06-02T00:00:00
6003-TipPrompt_2025Q2,6003,TipPrompt_2025Q2,social_proof,2025-06-02T00:00:00
6004-PriceTest_2025Q2,6004,PriceTest_2025Q2,B,2025-05-02T00:00:00
6004-TipPrompt_2025Q2,6004,TipPrompt_2025Q2,persuasive,2025-05-02T00:00:00
6005-PriceTest_2025Q2,6005,PriceTest_2025Q2,B,2025-05-06T00:00:00
6005-TipPrompt_2025Q2,6005,TipPrompt_2025Q2,social_proof,2025-05-06T00:00:00
6006-PriceTest_2025Q2,6006,PriceTest_2025Q2,A,2025-05-01T00:00:00
6006-TipPrompt_2025Q2,6006,TipPrompt_2025Q2,persuasive,2025-05-01T00:00:00
6008-PriceTest_2025Q2,6008,PriceTest_2025Q2,A,2025-05-26T00:00:00
6008-TipPrompt_2025Q2,6008,TipPrompt_2025Q2,control,2025-05-26T00:00:00
6010-TipPrompt_2025Q2,6010,TipPrompt_2025Q2,persuasive,2025-07-13T00:00:00
6014-PriceTest_2025Q2,6014,PriceTest_2025Q2,B,2025-04-26T00:00:00
6014-TipPrompt_2025Q2,6014,TipPrompt_2025Q2,control,2025-04-26T00:00:00
6015-TipPrompt_2025Q2,6015,TipPrompt_2025Q2,persuasive,2025-07-08T00:00:00
6016-PriceTest_2025Q2,6016,PriceTest_2025Q2,A,2025-05-20T00:00:00
6016-TipPrompt_2025Q2,6016,TipPrompt_2025Q2,persuasive,2025-05-20T00:00:00
6017-PriceTest_2025Q2,6017,PriceTest_2025Q2,A,2025-06-19T00:00:00
6017-TipPrompt_2025Q2,6017,TipPrompt_2025Q2,persuasive,2025-06-19T00:00:00
6019-PriceTest_2025Q2,6019,PriceTest_2025Q2,B,2025-04-28T00:00:00
6019-TipPrompt_2025Q2,6019,TipPrompt_2025Q2,control,2025-04-28T00:00:00
6021-PriceTest_2025Q2,6021,PriceTest_2025Q2,B,2025-03-19T00:00:00
6022-PriceTest_2025Q2,6022,PriceTest_2025Q2,B,2025-05-13T00:00:00
6022-TipPrompt_2025Q2,6022,TipPrompt_2025Q2,persuasive,2025-05-13T00:00:00
6024-PriceTest_2025Q2,6024,PriceTest_2025Q2,A,2025-06-25T00:00:00
6024-TipPrompt_2025Q2,6024,TipPrompt_2025Q2,social_proof,2025-06-25T00:00:00
6027-PriceTest_2025Q2,6027,PriceTest_2025Q2,A,2025-04-02T00:00:00
6027-TipPrompt_2025Q2,6027,TipPrompt_2025Q2,social_proof,2025-04-02T00:00:00
6029-PriceTest_2025Q2,6029,PriceTest_2025Q2,A,2025-05-28T00:00:00
6029-TipPrompt_2025Q2,6029,TipPrompt_2025Q2,persuasive,2025-05-28T00:00:00
6030-PriceTest_2025Q2,6030,PriceTest_2025Q2,B,2025-04-03T00:00:00
6030-TipPrompt_2025Q2,6030,TipPrompt_2025Q2,social_proof,2025-04-03T00:00:00
6031-TipPrompt_2025Q2,6031,TipPrompt_2025Q2,persuasive,2025-07-10T00:00:00
6033-PriceTest_2025Q2,6033,PriceTest_2025Q2,B,2025-06-13T00:00:00
6033-TipPrompt_2025Q2,6033,TipPrompt_2025Q2,control,2025-06-13T00:00:00
6035-PriceTest_2025Q2,6035,PriceTest_2025Q2,A,2025-05-15T00:00:00
