user_id,signup_at,province,device_os,acquisition_channel,bank_linked_at,payroll_frequency,baseline_risk_score,fico_band
5519,2025-06-04T00:00:00,ON,android,referral,,biweekly,0.3606,640-679
5520,2025-02-05T00:00:00,NB,ios,referral,2025-02-06T07:19:02.667161,biweekly,0.3055,640-679
5521,2025-04-09T00:00:00,MB,android,organic,2025-04-14T00:08:50.915612,monthly,0.3907,640-679
5522,2025-05-21T00:00:00,AB,android,paid_search,2025-05-23T02:01:07.666318,semimonthly,0.2696,640-679
5523,2025-05-18T00:00:00,ON,android,affiliate,2025-05-19T00:37:09.543337,monthly,0.5161,580-639
5524,2025-05-17T00:00:00,AB,ios,paid_social,2025-05-17T23:24:38.458158,monthly,0.3411,640-679
5525,2025-04-09T00:00:00,AB,ios,organic,2025-04-10T16:33:36.114763,weekly,0.4242,580-639
5526,2025-05-29T00:00:00,ON,android,paid_search,2025-05-30T15:17:02.517744,biweekly,0.2924,640-679
5527,2025-05-15T00:00:00,ON,ios,affiliate,2025-05-15T14:52:05.732207,weekly,0.3568,640-679
5528,2025-06-29T00:00:00,ON,ios,referral,2025-06-29T06:46:41.788663,monthly,0.2306,680-739
5529,2025-03-02T00:00:00,ON,android,paid_social,,weekly,0.2357,680-739
5530,2025-01-01T00:00:00,BC,ios,referral,2025-01-03T14:21:16.565769,weekly,0.0921,740+
5531,2025-01-05T00:00:00,QC,android,referral,2025-01-05T05:55:20.887427,unknown,0.2154,680-739
5532,2025-05-23T00:00:00,AB,android,organic,2025-05-25T00:42:35.213411,biweekly,0.2029,680-739
5533,2025-02-04T00:00:00,ON,ios,organic,,unknown,0.5513,580-639
5534,2025-01-16T00:00:00,ON,android,organic,2025-01-18T00:35:21.634423,biweekly,0.0513,740+
5535,2025-04-03T00:00:00,ON,ios,organic,2025-04-03T17:10:28.311473,weekly,0.2329,680-739
5536,2025-03-17T00:00:00,QC,android,organic,2025-03-17T08:22:27.019163,weekly,0.1306,740+
5537,2025-02-06T00:00:00,ON,android,organic,,biweekly,0.4348,580-639
5538,2025-03-04T00:00:00,AB,ios,organic,,biweekly,0.4585,580-639
5539,2025-07-31T00:00:00,NS,ios,organic,2025-07-31T13:14:41.843205,weekly,0.3302,640-679
5540,2025-01-15T00:00:00,QC,ios,paid_social,2025-01-17T13:13:15.661990,biweekly,0.0606,740+
5541,2025-01-31T00:00:00,SK,ios,organic,,biweekly,0.3549,640-679
5542,2025-04-07T00:00:00,SK,ios,affiliate,2025-04-07T22:59:19.066246,unknown,0.2112,680-739
5543,2025-06-28T00:00:00,BC,android,organic,2025-07-01T20:49:17.466580,biweekly,0.282,640-679
5544,2025-04-06T00:00:00,ON,ios,paid_social,2025-04-08T04:10:17.267819,unknown,0.6653,500-579
5545,2025-06-29T00:00:00,QC,ios,paid_social,2025-06-29T15:00:54.285149,biweekly,0.5354,580-639
5546,2025-06-19T00:00:00,ON,ios,organic,2025-06-19T06:07:31.301328,semimonthly,0.3339,640-679
5547,2025-05-03T00:00:00,ON,ios,affiliate,,semimonthly,0.2696,640-679
5548,2025-01-08T00:00:00,QC,ios,paid_social,2025-01-08T15:59:47.294944,biweekly,0.3229,640-679
5549,2025-04-04T00:00:00,AB,ios,email,2025-04-04T15:43:20.475254,semimonthly,0.3775,640-679
5550,2025-01-21T00:00:00,BC,ios,organic,2025-01-21T01:44:40.003739,biweekly,0.0981,740+
5551,2025-01-20T00:00:00,ON,ios,referral,,semimonthly,0.3614,640-679
5552,2025-05-26T00:00:00,ON,android,affiliate,2025-05-26T07:22:11.185151,biweekly,0.5011,580-639
5553,2025-02-08T00:00:00,ON,ios,organic,2025-02-08T11:15:21.970891,semimonthly,0.5804,580-639
5554,2025-05-01T00:00:00,QC,ios,organic,2025-05-01T10:09:31.092456,semimonthly,0.0963,740+
5555,2025-07-11T00:00:00,MB,android,organic,2025-07-11T03:17:34.871671,biweekly,0.4471,580-639
5556,2025-05-01T00:00:00,AB,android,organic,2025-05-02T09:10:59.457094,semimonthly,0.2631,640-679
5557,2025-07-04T00:00:00,NS,android,organic,2025-07-04T22:10:28.488835,unknown,0.2921,640-679
5558,2025-04-24T00:00:00,QC,ios,affiliate,2025-04-24T08:26:13.597676,biweekly,0.4575,580-639
5559,2025-03-15T00:00:00,ON,ios,organic,2025-03-15T06:49:01.011342,weekly,0.5018,580-639
5560,2025-02-09T00:00:00,ON,ios,affiliate,2025-02-09T12:51:43.105584,biweekly,0.1782,680-739
5561,2025-06-14T00:00:00,QC,ios,organic,2025-06-18T19:20:32.381182,biweekly,0.1248,740+
5562,2025-06-04T00:00:00,ON,ios,organic,2025-06-08T23:38:57.431922,weekly,0.0849,740+
5563,2025-05-09T00:00:00,BC,ios,organic,2025-05-09T18:59:51.134790,biweekly,0.3933,640-679
5564,2025-01-03T00:00:00,QC,android,organic,2025-01-03T06:58:24.643904,monthly,0.1875,680-739
5565,2025-04-19T00:00:00,AB,android,paid_search,2025-04-21T03:20:45.685943,biweekly,0.2793,640-679
5566,2025-05-22T00:00:00,ON,android,referral,2025-05-22T18:42:13.443913,monthly,0.4186,580-639
5567,2025-05-27T00:00:00,SK,android,paid_search,,semimonthly,0.239,680-739
5568,2025-07-01T00:00:00,NB,ios,organic,2025-07-01T22:42:08.123089,semimonthly,0.2596,640-679
5569,2025-04-19T00:00:00,BC,ios,organic,2025-04-21T11:27:54.636142,monthly,0.5118,580-639
5570,2025-03-11T00:00:00,BC,ios,organic,2025-03-11T15:04:00.836737,weekly,0.1264,740+
5571,2025-05-14T00:00:00,BC,android,paid_search,2025-05-15T05:27:02.918821,weekly,0.0698,740+
5572,2025-02-02T00:00:00,ON,ios,organic,2025-02-02T09:23:20.366519,biweekly,0.4512,580-639
5573,2025-04-13T00:00:00,QC,ios,organic,2025-04-13T09:34:52.377225,biweekly,0.4068,580-639
5574,2025-02-26T00:00:00,ON,android,affiliate,,biweekly,0.2836,640-679
5575,2025-02-17T00:00:00,QC,ios,paid_social,2025-02-17T02:56:46.564109,biweekly,0.4109,580-639
5576,2025-07-29T00:00:00,QC,android,organic,2025-07-29T00:10:18.616059,monthly,0.1321,740+
5577,2025-05-03T00:00:00,ON,android,affiliate,,unknown,0.2771,640-679
5578,2025-06-17T00:00:00,ON,android,organic,2025-06-17T16:27:42.109810,weekly,0.2149,680-739
5579,2025-07-31T00:00:00,ON,android,paid_social,2025-07-31T08:08:00.368970,biweekly,0.4204,580-639
5580,2025-02-12T00:00:00,ON,ios,paid_social,,monthly,0.2793,640-679
5581,2025-07-25T00:00:00,AB,android,affiliate,2025-07-26T07:00:37.337305,biweekly,0.4963,580-639
5582,2025-06-15T00:00:00,AB,android,paid_social,,semimonthly,0.4159,580-639
5583,2025-02-19T00:00:00,BC,android,paid_social,2025-02-20T14:22:50.548296,monthly,0.3505,640-679
5584,2025-01-28T00:00:00,NL,ios,referral,2025-01-28T13:18:55.127239,semimonthly,0.7462,500-579
5585,2025-01-20T00:00:00,AB,android,organic,,monthly,0.1638,680-739
5586,2025-06-04T00:00:00,QC,android,organic,2025-06-04T14:21:13.956319,biweekly,0.1121,740+
5587,2025-01-08T00:00:00,AB,ios,organic,2025-01-08T18:13:27.486360,biweekly,0.3637,640-679
5588,2025-03-14T00:00:00,BC,ios,email,,monthly,0.2516,640-679
5589,2025-05-19T00:00:00,QC,ios,organic,2025-05-24T13:40:11.402798,unknown,0.1741,680-739
5590,2025-01-17T00:00:00,ON,ios,organic,2025-01-17T00:07:58.343114,biweekly,0.0642,740+
5591,2025-06-02T00:00:00,QC,ios,organic,2025-06-02T09:15:42.408415,biweekly,0.1987,680-739
5592,2025-07-13T00:00:00,ON,android,organic,2025-07-16T02:09:35.797875,weekly,0.3033,640-679
5593,2025-02-18T00:00:00,ON,ios,referral,,biweekly,0.0607,740+
5594,2025-06-13T00:00:00,ON,ios,referral,2025-06-13T05:44:19.679206,semimonthly,0.1965,680-739
5595,2025-03-03T00:00:00,ON,android,organic,2025-03-03T13:12:16.315320,semimonthly,0.1156,740+
5596,2025-01-22T00:00:00,QC,ios,paid_social,2025-01-24T12:49:33.635608,monthly,0.4842,580-639
5597,2025-05-25T00:00:00,QC,android,organic,2025-05-25T20:12:16.047344,biweekly,0.4717,580-639
5598,2025-01-12T00:00:00,AB,ios,organic,,monthly,0.0921,740+
5599,2025-03-22T00:00:00,BC,ios,organic,2025-03-23T18:10:09.412416,biweekly,0.1371,740+
5600,2025-03-21T00:00:00,QC,ios,organic,2025-03-21T10:55:47.108424,biweekly,0.0566,740+
5601,2025-04-02T00:00:00,QC,android,affiliate,2025-04-02T09:40:49.361062,monthly,0.3126,640-679
5602,2025-04-12T00:00:00,ON,ios,paid_search,,weekly,0.8348,<500
5603,2025-03-22T00:00:00,ON,android,paid_search,2025-03-22T18:24:47.525718,biweekly,0.2554,640-679
5604,2025-07-05T00:00:00,PE,android,paid_search,2025-07-06T21:16:15.100207,weekly,0.4528,580-639
5605,2025-02-03T00:00:00,AB,ios,paid_search,2025-02-03T11:33:30.520727,semimonthly,0.3164,640-679
5606,2025-03-26T00:00:00,QC,android,organic,2025-03-26T02:44:41.270808,unknown,0.4726,580-639
5607,2025-07-09T00:00:00,ON,ios,paid_search,,weekly,0.2708,640-679
5608,2025-05-09T00:00:00,AB,ios,paid_search,2025-05-10T18:11:03.944804,weekly,0.2032,680-739
5609,2025-01-07T00:00:00,AB,android,organic,,monthly,0.0799,740+
5610,2025-05-03T00:00:00,ON,ios,referral,2025-05-08T10:51:30.048002,semimonthly,0.2015,680-739
5611,2025-03-16T00:00:00,BC,ios,affiliate,,biweekly,0.4295,580-639
5612,2025-02-08T00:00:00,AB,android,referral,,biweekly,0.3876,640-679
5613,2025-01-21T00:00:00,ON,ios,referral,,biweekly,0.3422,640-679
5614,2025-07-03T00:00:00,BC,ios,email,2025-07-03T19:39:50.055061,monthly,0.0919,740+
5615,2025-02-25T00:00:00,MB,ios,referral,,weekly,0.4691,580-639
5616,2025-07-16T00:00:00,NB,ios,paid_social,,monthly,0.2919,640-679
5617,2025-05-09T00:00:00,ON,android,referral,2025-05-09T05:10:28.729042,biweekly,0.2165,680-739
5618,2025-04-25T00:00:00,QC,ios,organic,2025-04-25T02:58:34.398625,unknown,0.5123,580-639
5619,2025-03-28T00:00:00,AB,android,paid_social,2025-03-28T17:05:35.548018,biweekly,0.3367,640-679
5620,2025-04-03T00:00:00,QC,android,referral,2025-04-04T12:14:47.808731,biweekly,0.5233,580-639
5621,2025-01-11T00:00:00,ON,android,email,,biweekly,0.405,580-639
5622,2025-03-03T00:00:00,ON,ios,email,2025-03-04T03:17:46.117751,weekly,0.2079,680-739
5623,2025-06-06T00:00:00,ON,ios,affiliate,,monthly,0.121,740+
5624,2025-02-09T00:00:00,BC,android,organic,,weekly,0.0827,740+
5625,2025-01-25T00:00:00,ON,ios,paid_search,2025-01-25T11:58:04.346184,biweekly,0.1811,680-739
5626,2025-02-06T00:00:00,BC,android,affiliate,2025-02-06T00:50:07.357461,monthly,0.4546,580-639
5627,2025-05-21T00:00:00,QC,ios,referral,2025-05-21T02:12:11.109890,semimonthly,0.2683,640-679
5628,2025-05-08T00:00:00,AB,ios,paid_search,2025-05-09T01:48:06.790587,unknown,0.1748,680-739
5629,2025-04-27T00:00:00,QC,android,organic,2025-04-27T03:05:02.344005,biweekly,0.2981,640-679
5630,2025-02-13T00:00:00,ON,android,paid_search,,weekly,0.4371,580-639
5631,2025-02-11T00:00:00,BC,ios,paid_search,2025-02-12T01:57:43.361705,weekly,0.1633,680-739
5632,2025-03-13T00:00:00,ON,android,organic,2025-03-14T22:40:18.900966,semimonthly,0.214,680-739
5633,2025-04-01T00:00:00,BC,ios,organic,,biweekly,0.4081,580-639
5634,2025-01-19T00:00:00,BC,ios,paid_search,2025-01-21T07:03:22.981101,biweekly,0.1584,680-739
5635,2025-07-01T00:00:00,BC,android,organic,2025-07-01T19:44:58.761721,biweekly,0.4146,580-639
5636,2025-03-08T00:00:00,BC,android,organic,2025-03-08T00:59:43.340040,biweekly,0.4233,580-639
5637,2025-03-07T00:00:00,BC,android,organic,,weekly,0.2769,640-679
5638,2025-06-16T00:00:00,ON,ios,paid_search,2025-06-19T21:24:54.002724,biweekly,0.2791,640-679
5639,2025-02-01T00:00:00,ON,android,affiliate,2025-02-02T20:43:55.147974,monthly,0.2871,640-679
5640,2025-01-11T00:00:00,ON,android,affiliate,2025-01-11T04:58:14.921127,semimonthly,0.4229,580-639
5641,2025-03-15T00:00:00,QC,android,organic,2025-03-15T04:55:24.148802,biweekly,0.1341,740+
5642,2025-04-15T00:00:00,ON,ios,affiliate,2025-04-15T10:59:47.853041,monthly,0.2192,680-739
5643,2025-04-23T00:00:00,ON,android,organic,2025-04-24T17:02:05.390668,biweekly,0.3123,640-679
5644,2025-05-12T00:00:00,ON,android,affiliate,,unknown,0.1867,680-739
5645,2025-04-06T00:00:00,SK,ios,organic,2025-04-06T08:08:19.653823,biweekly,0.2242,680-739
5646,2025-06-24T00:00:00,ON,android,organic,2025-06-24T13:39:59.997384,biweekly,0.3953,640-679
5647,2025-05-10T00:00:00,ON,android,paid_search,2025-05-12T13:33:26.713905,monthly,0.2123,680-739
5648,2025-03-09T00:00:00,AB,ios,organic,,monthly,0.1346,740+
5649,2025-06-08T00:00:00,AB,ios,referral,,monthly,0.3942,640-679
5650,2025-07-09T00:00:00,QC,ios,organic,2025-07-10T22:03:38.144223,biweekly,0.3069,640-679
5651,2025-06-29T00:00:00,MB,ios,organic,2025-06-30T06:45:50.375172,monthly,0.5979,580-639
5652,2025-02-09T00:00:00,ON,ios,organic,2025-02-10T00:08:57.633587,weekly,0.522,580-639
5653,2025-03-16T00:00:00,ON,android,paid_social,2025-03-16T12:37:10.528807,biweekly,0.2178,680-739
5654,2025-02-10T00:00:00,AB,android,organic,,biweekly,0.3626,640-679
5655,2025-01-19T00:00:00,QC,ios,organic,2025-01-20T17:33:10.734517,biweekly,0.4203,580-639
5656,2025-04-10T00:00:00,QC,android,paid_social,,biweekly,0.272,640-679
5657,2025-06-21T00:00:00,ON,ios,organic,,biweekly,0.2653,640-679
5658,2025-03-31T00:00:00,ON,android,organic,2025-04-02T21:42:49.887059,biweekly,0.383,640-679
5659,2025-04-30T00:00:00,ON,android,paid_social,2025-04-30T12:20:38.017761,weekly,0.2109,680-739
5660,2025-01-28T00:00:00,ON,ios,organic,,weekly,0.0794,740+
5661,2025-02-16T00:00:00,ON,ios,paid_social,2025-02-16T07:26:36.166158,weekly,0.2012,680-739
5662,2025-04-12T00:00:00,ON,android,affiliate,,weekly,0.2452,680-739
5663,2025-02-21T00:00:00,SK,android,paid_social,,biweekly,0.2354,680-739
5664,2025-03-26T00:00:00,ON,ios,paid_social,2025-03-26T02:05:26.852610,biweekly,0.3389,640-679
5665,2025-03-23T00:00:00,BC,android,referral,,monthly,0.1309,740+
5666,2025-06-04T00:00:00,QC,android,paid_social,2025-06-04T15:30:44.793684,biweekly,0.2959,640-679
5667,2025-02-24T00:00:00,ON,android,paid_search,2025-02-24T14:40:41.140281,weekly,0.5196,580-639
5668,2025-01-30T00:00:00,NS,android,organic,2025-01-30T04:17:27.045889,semimonthly,0.1754,680-739
5669,2025-04-27T00:00:00,QC,ios,paid_social,,biweekly,0.3279,640-679
5670,2025-05-20T00:00:00,ON,ios,paid_search,2025-05-20T06:54:32.176153,weekly,0.3059,640-679
5671,2025-05-01T00:00:00,ON,ios,paid_social,2025-05-01T08:55:36.938474,biweekly,0.2737,640-679
5672,2025-06-13T00:00:00,ON,ios,paid_social,2025-06-14T22:46:21.599730,unknown,0.2947,640-679
5673,2025-03-23T00:00:00,ON,ios,paid_search,,semimonthly,0.3221,640-679
5674,2025-06-03T00:00:00,ON,android,organic,2025-06-04T14:27:13.510744,biweekly,0.1715,680-739
5675,2025-01-16T00:00:00,MB,android,organic,2025-01-16T06:59:09.066351,biweekly,0.2184,680-739
5676,2025-07-22T00:00:00,QC,android,paid_social,,weekly,0.5191,580-639
5677,2025-05-02T00:00:00,ON,ios,organic,2025-05-02T14:05:07.287610,biweekly,0.2077,680-739
5678,2025-01-14T00:00:00,ON,ios,paid_search,,monthly,0.0251,740+
5679,2025-01-06T00:00:00,ON,android,organic,,biweekly,0.1271,740+
5680,2025-03-11T00:00:00,BC,android,referral,2025-03-11T06:04:29.633116,biweekly,0.3329,640-679
5681,2025-06-12T00:00:00,QC,ios,paid_social,2025-06-12T05:28:02.179884,biweekly,0.3489,640-679
5682,2025-01-22T00:00:00,ON,ios,organic,2025-01-23T03:20:09.852721,weekly,0.4354,580-639
5683,2025-01-18T00:00:00,BC,android,referral,2025-01-18T00:05:17.084667,semimonthly,0.3968,640-679
5684,2025-04-14T00:00:00,ON,ios,organic,,biweekly,0.0916,740+
5685,2025-03-18T00:00:00,ON,android,organic,2025-03-18T01:34:37.525372,monthly,0.1344,740+
5686,2025-04-18T00:00:00,ON,ios,organic,2025-04-19T03:25:40.569410,biweekly,0.1836,680-739
5687,2025-06-21T00:00:00,QC,android,paid_search,2025-06-22T13:10:43.921957,biweekly,0.0429,740+
5688,2025-02-17T00:00:00,QC,ios,organic,2025-02-20T11:10:54.821517,biweekly,0.3362,640-679
5689,2025-01-24T00:00:00,AB,android,paid_search,2025-01-24T13:17:00.539147,biweekly,0.0909,740+
5690,2025-03-29T00:00:00,BC,android,affiliate,2025-04-01T05:57:25.242128,monthly,0.3174,640-679
5691,2025-02-12T00:00:00,BC,ios,paid_search,2025-02-12T03:01:04.688283,weekly,0.1055,740+
5692,2025-03-31T00:00:00,QC,android,affiliate,2025-03-31T06:18:27.114871,unknown,0.1124,740+
5693,2025-05-04T00:00:00,QC,android,organic,,biweekly,0.0911,740+
5694,2025-05-18T00:00:00,ON,ios,organic,2025-05-22T09:01:24.777027,weekly,0.6005,500-579
5695,2025-06-28T00:00:00,AB,android,email,,semimonthly,0.5178,580-639
5696,2025-04-01T00:00:00,ON,android,organic,2025-04-01T22:51:11.264605,weekly,0.3899,640-679
5697,2025-07-30T00:00:00,ON,ios,affiliate,,monthly,0.3141,640-679
5698,2025-05-24T00:00:00,ON,ios,organic,,biweekly,0.2073,680-739
5699,2025-01-20T00:00:00,QC,ios,paid_social,,weekly,0.511,580-639
5700,2025-03-24T00:00:00,QC,android,paid_social,2025-03-24T00:24:53.178624,biweekly,0.1714,680-739
5701,2025-01-04T00:00:00,QC,ios,affiliate,2025-01-04T00:13:30.396220,semimonthly,0.4309,580-639
5702,2025-04-28T00:00:00,QC,ios,paid_social,2025-04-30T08:08:13.793199,biweekly,0.3548,640-679
5703,2025-05-08T00:00:00,AB,android,referral,2025-05-08T21:02:48.665182,weekly,0.1911,680-739
5704,2025-01-30T00:00:00,BC,android,organic,,monthly,0.4798,580-639
5705,2025-03-09T00:00:00,AB,ios,email,2025-03-09T03:59:36.033982,biweekly,0.1069,740+
5706,2025-04-26T00:00:00,AB,ios,organic,,weekly,0.2927,640-679
5707,2025-06-12T00:00:00,QC,android,organic,2025-06-13T03:25:29.393398,unknown,0.1947,680-739
5708,2025-06-13T00:00:00,NB,ios,organic,2025-06-13T20:44:03.761240,weekly,0.5588,580-639
5709,2025-01-10T00:00:00,MB,ios,paid_search,,weekly,0.5657,580-639
5710,2025-07-10T00:00:00,SK,ios,paid_search,2025-07-11T20:58:43.521552,weekly,0.1308,740+
5711,2025-04-18T00:00:00,SK,ios,organic,2025-04-18T07:38:45.213863,biweekly,0.3651,640-679
5712,2025-06-03T00:00:00,QC,android,organic,,weekly,0.0559,740+
5713,2025-02-25T00:00:00,NB,android,paid_search,,weekly,0.5058,580-639
5714,2025-02-23T00:00:00,BC,ios,paid_social,,biweekly,0.4076,580-639
5715,2025-06-23T00:00:00,QC,ios,organic,2025-06-24T13:43:27.514722,weekly,0.1981,680-739
5716,2025-04-05T00:00:00,MB,android,email,2025-04-05T01:41:35.282477,weekly,0.4082,580-639
5717,2025-01-05T00:00:00,AB,android,organic,,biweekly,0.2112,680-739
5718,2025-03-20T00:00:00,QC,ios,paid_search,2025-03-25T07:33:36.850160,monthly,0.0444,740+
5719,2025-06-29T00:00:00,ON,android,organic,2025-06-29T03:12:14.557414,weekly,0.1513,680-739
5720,2025-06-16T00:00:00,BC,android,email,2025-06-16T04:17:06.567781,biweekly,0.2734,640-679
5721,2025-04-16T00:00:00,QC,android,organic,2025-04-16T09:07:32.908401,biweekly,0.2145,680-739
5722,2025-04-01T00:00:00,MB,android,organic,2025-04-02T04:23:26.221841,biweekly,0.2563,640-679
5723,2025-05-19T00:00:00,ON,android,paid_social,2025-05-19T02:01:47.691749,biweekly,0.2343,680-739
5724,2025-05-14T00:00:00,QC,android,email,2025-05-14T15:49:16.441385,biweekly,0.1585,680-739
5725,2025-01-30T00:00:00,ON,ios,referral,2025-01-31T22:43:10.645095,biweekly,0.2483,680-739
5726,2025-04-28T00:00:00,QC,android,affiliate,2025-04-28T10:47:22.378733,biweekly,0.1636,680-739
5727,2025-04-06T00:00:00,NB,ios,paid_search,2025-04-07T12:11:14.894411,biweekly,0.0841,740+
5728,2025-05-22T00:00:00,NS,ios,organic,2025-05-23T21:35:16.052913,biweekly,0.3833,640-679
5729,2025-05-19T00:00:00,ON,android,paid_social,2025-05-19T18:29:51.004082,semimonthly,0.3401,640-679
5730,2025-04-08T00:00:00,QC,android,organic,2025-04-08T00:33:36.262321,weekly,0.2293,680-739
5731,2025-06-18T00:00:00,QC,android,paid_social,2025-06-20T17:17:13.836587,monthly,0.3946,640-679
5732,2025-06-12T00:00:00,QC,android,referral,2025-06-12T23:49:33.256033,weekly,0.3437,640-679
5733,2025-06-29T00:00:00,ON,ios,organic,,biweekly,0.6129,500-579
5734,2025-01-23T00:00:00,QC,ios,referral,2025-01-23T05:37:38.046528,biweekly,0.1386,740+
5735,2025-01-23T00:00:00,NS,ios,email,2025-01-24T00:31:24.648333,biweekly,0.2965,640-679
5736,2025-06-07T00:00:00,ON,android,affiliate,2025-06-10T02:43:16.490058,unknown,0.2699,640-679
5737,2025-01-27T00:00:00,AB,android,organic,2025-01-27T02:06:06.814061,biweekly,0.4137,580-639
5738,2025-07-11T00:00:00,NS,ios,referral,2025-07-14T03:14:24.166648,monthly,0.1221,740+
5739,2025-06-12T00:00:00,BC,android,paid_search,,weekly,0.2725,640-679
5740,2025-05-09T00:00:00,BC,ios,paid_social,2025-05-09T22:41:05.121159,biweekly,0.5212,580-639
5741,2025-06-20T00:00:00,ON,android,organic,,biweekly,0.0881,740+
5742,2025-04-18T00:00:00,AB,ios,affiliate,,biweekly,0.2482,680-739
5743,2025-02-27T00:00:00,ON,android,organic,2025-03-03T01:17:04.965940,semimonthly,0.0821,740+
5744,2025-05-22T00:00:00,BC,android,referral,2025-05-22T16:13:54.644007,unknown,0.3202,640-679
5745,2025-01-30T00:00:00,AB,ios,paid_social,2025-01-30T13:49:00.053495,semimonthly,0.2696,640-679
5746,2025-05-01T00:00:00,QC,ios,organic,2025-05-01T00:30:34.319264,biweekly,0.2398,680-739
5747,2025-03-31T00:00:00,ON,android,organic,2025-03-31T06:47:04.445960,biweekly,0.0395,740+
5748,2025-04-16T00:00:00,QC,android,paid_social,2025-04-16T10:03:35.461917,biweekly,0.069,740+
5749,2025-01-02T00:00:00,ON,android,organic,2025-01-02T03:43:35.897223,weekly,0.1321,740+
5750,2025-07-20T00:00:00,QC,ios,organic,2025-07-21T22:36:09.958570,biweekly,0.2697,640-679
5751,2025-05-10T00:00:00,BC,android,affiliate,2025-05-12T12:18:52.968923,biweekly,0.1915,680-739
5752,2025-03-10T00:00:00,BC,android,referral,2025-03-10T08:58:45.362543,biweekly,0.6277,500-579
5753,2025-03-20T00:00:00,QC,android,referral,2025-03-21T11:02:32.184078,weekly,0.4024,580-639
5754,2025-06-22T00:00:00,BC,ios,organic,2025-06-26T17:05:36.464308,biweekly,0.0327,740+
5755,2025-01-02T00:00:00,QC,android,organic,2025-01-03T00:50:34.693631,biweekly,0.2231,680-739
5756,2025-01-09T00:00:00,ON,ios,organic,2025-01-09T11:31:55.341131,biweekly,0.3453,640-679
5757,2025-01-07T00:00:00,AB,ios,paid_social,,weekly,0.7393,500-579
5758,2025-07-22T00:00:00,ON,android,email,2025-07-22T04:57:33.177394,biweekly,0.4567,580-639
5759,2025-07-29T00:00:00,ON,android,paid_search,2025-07-29T03:07:06.916484,monthly,0.3606,640-679
5760,2025-03-27T00:00:00,ON,ios,organic,2025-03-28T18:41:34.353337,biweekly,0.2371,680-739
5761,2025-05-27T00:00:00,AB,android,paid_search,2025-05-27T23:07:21.551115,biweekly,0.2448,680-739
5762,2025-03-03T00:00:00,ON,android,referral,,biweekly,0.0292,740+
5763,2025-02-19T00:00:00,PE,android,paid_search,,biweekly,0.0783,740+
5764,2025-01-14T00:00:00,QC,android,paid_search,2025-01-15T11:40:46.148577,weekly,0.2701,640-679
5765,2025-02-02T00:00:00,BC,android,organic,2025-02-02T23:48:29.157624,biweekly,0.5301,580-639
5766,2025-07-06T00:00:00,QC,ios,paid_social,2025-07-06T11:17:54.333968,weekly,0.4111,580-639
5767,2025-04-14T00:00:00,ON,android,paid_social,,monthly,0.4415,580-639
5768,2025-05-13T00:00:00,QC,ios,referral,2025-05-15T12:52:34.763460,biweekly,0.2655,640-679
5769,2025-04-22T00:00:00,ON,ios,paid_search,,unknown,0.2197,680-739
5770,2025-01-26T00:00:00,AB,ios,paid_search,2025-01-26T04:53:49.902869,semimonthly,0.2227,680-739
5771,2025-05-10T00:00:00,ON,ios,email,2025-05-10T06:16:23.309468,biweekly,0.5334,580-639
5772,2025-06-11T00:00:00,BC,android,paid_search,2025-06-11T21:18:38.625973,biweekly,0.4059,580-639
5773,2025-07-15T00:00:00,ON,android,organic,2025-07-15T02:15:15.826099,biweekly,0.6185,500-579
5774,2025-05-22T00:00:00,ON,ios,organic,,weekly,0.1369,740+
5775,2025-03-24T00:00:00,ON,ios,paid_social,,biweekly,0.3597,640-679
5776,2025-01-24T00:00:00,QC,ios,affiliate,2025-01-25T11:42:12.875145,biweekly,0.5068,580-639
5777,2025-01-07T00:00:00,SK,android,paid_search,2025-01-08T09:23:41.847998,biweekly,0.2179,680-739
5778,2025-01-03T00:00:00,ON,ios,organic,,weekly,0.1015,740+
5779,2025-01-08T00:00:00,QC,ios,referral,,biweekly,0.4075,580-639
5780,2025-05-27T00:00:00,BC,android,organic,2025-05-29T02:09:35.445389,semimonthly,0.1089,740+
5781,2025-01-07T00:00:00,ON,ios,referral,2025-01-08T09:13:42.254082,semimonthly,0.0688,740+
5782,2025-04-27T00:00:00,QC,android,organic,2025-04-27T19:41:42.824239,unknown,0.137,740+
5783,2025-02-17T00:00:00,ON,ios,organic,2025-02-18T06:05:51.174225,semimonthly,0.0971,740+
5784,2025-06-17T00:00:00,ON,ios,referral,2025-06-21T05:00:37.608940,weekly,0.1758,680-739
5785,2025-03-18T00:00:00,NS,ios,organic,2025-03-18T08:09:00.907369,biweekly,0.1264,740+
5786,2025-05-18T00:00:00,QC,ios,referral,2025-05-18T00:22:21.333556,weekly,0.6167,500-579
5787,2025-07-05T00:00:00,AB,android,paid_search,2025-07-06T18:42:16.014825,biweekly,0.0721,740+
5788,2025-07-17T00:00:00,ON,android,organic,2025-07-19T16:08:49.807812,biweekly,0.3846,640-679
5789,2025-06-18T00:00:00,QC,ios,email,2025-06-21T19:37:20.701560,monthly,0.078,740+
5790,2025-03-12T00:00:00,ON,ios,organic,2025-03-12T18:41:53.932700,monthly,0.4756,580-639
5791,2025-02-06T00:00:00,ON,ios,paid_social,2025-02-06T15:26:45.354598,biweekly,0.2835,640-679
5792,2025-06-13T00:00:00,ON,ios,organic,,monthly,0.2035,680-739
5793,2025-01-29T00:00:00,ON,android,organic,2025-02-01T06:50:52.916699,semimonthly,0.33,640-679
