event_id,user_id,session_id,ts,event_name,screen,properties_json
3821-view_onboarding-84694179,3821,sess-3821,2025-04-09T00:58:00,view_onboarding,home,{}
3821-link_bank_start-322826482,3821,sess-3821,2025-04-09T00:26:00,link_bank_start,onboarding,{}
3822-app_open-79633103,3822,sess-3822,2025-04-27T01:57:00,app_open,home,{}
3822-view_onboarding-134796611,3822,sess-3822,2025-04-27T01:25:00,view_onboarding,home,{}
3822-link_bank_start-323484187,3822,sess-3822,2025-04-27T00:27:00,link_bank_start,onboarding,{}
3822-link_bank_success-324065429,3822,sess-3822,2025-04-27T01:22:00,link_bank_success,onboarding,{}
3823-app_open-342808000,3823,sess-3823,2025-06-25T00:26:00,app_open,home,{}
3823-view_onboarding-375532797,3823,sess-3823,2025-06-25T00:31:00,view_onboarding,home,{}
3823-link_bank_start-539989377,3823,sess-3823,2025-06-25T01:58:00,link_bank_start,onboarding,{}
3823-link_bank_success-746967239,3823,sess-3823,2025-06-25T00:09:00,link_bank_success,onboarding,{}
3823-start_advance_request-73776439,3823,sess-3823,2025-06-25T01:28:00,start_advance_request,loan,{}
3824-app_open-354791631,3824,sess-3824,2025-02-27T01:03:00,app_open,home,{}
3824-view_onboarding-377654757,3824,sess-3824,2025-02-27T00:04:00,view_onboarding,home,{}
3825-app_open-920249095,3825,sess-3825,2025-03-16T01:15:00,app_open,home,{}
3825-view_onboarding-151099677,3825,sess-3825,2025-03-16T01:55:00,view_onboarding,home,{}
3825-link_bank_start-493306265,3825,sess-3825,2025-03-16T00:20:00,link_bank_start,onboarding,{}
3825-link_bank_success-53863008,3825,sess-3825,2025-03-16T01:19:00,link_bank_success,onboarding,{}
3825-start_advance_request-291707640,3825,sess-3825,2025-03-16T01:05:00,start_advance_request,loan,{}
3825-submit_advance_request-37193813,3825,sess-3825,2025-03-16T01:33:00,submit_advance_request,loan,{}
3825-approved-845268543,3825,sess-3825,2025-03-16T00:24:00,approved,home,{}
3826-app_open-408596452,3826,sess-3826,2025-02-18T01:15:00,app_open,home,{}
3827-app_open-753583671,3827,sess-3827,2025-07-25T01:49:00,app_open,home,{}
3827-view_onboarding-400677360,3827,sess-3827,2025-07-25T00:57:00,view_onboarding,home,{}
3828-app_open-691116145,3828,sess-3828,2025-06-23T00:45:00,app_open,home,{}
3828-view_onboarding-448507721,3828,sess-3828,2025-06-23T00:23:00,view_onboarding,home,{}
3828-link_bank_start-947105186,3828,sess-3828,2025-06-23T01:18:00,link_bank_start,onboarding,{}
3828-link_bank_success-275502896,3828,sess-3828,2025-06-23T00:25:00,link_bank_success,onboarding,{}
3828-start_advance_request-214176346,3828,sess-3828,2025-06-23T01:13:00,start_advance_request,loan,{}
3829-app_open-107825117,3829,sess-3829,2025-02-15T00:52:00,app_open,home,{}
3829-view_onboarding-575354762,3829,sess-3829,2025-02-15T00:48:00,view_onboarding,home,{}
3829-link_bank_start-955535933,3829,sess-3829,2025-02-15T01:45:00,link_bank_start,onboarding,{}
3829-link_bank_success-849320694,3829,sess-3829,2025-02-15T00:58:00,link_bank_success,onboarding,{}
3829-start_advance_request-5115138,3829,sess-3829,2025-02-15T01:43:00,start_advance_request,loan,{}
3830-app_open-559262944,3830,sess-3830,2025-06-22T01:08:00,app_open,home,{}
3830-view_onboarding-338683252,3830,sess-3830,2025-06-22T00:41:00,view_onboarding,home,{}
3830-link_bank_start-17794811,3830,sess-3830,2025-06-22T00:51:00,link_bank_start,onboarding,{}
3830-link_bank_success-614856837,3830,sess-3830,2025-06-22T01:37:00,link_bank_success,onboarding,{}
3830-start_advance_request-292354246,3830,sess-3830,2025-06-22T00:29:00,start_advance_request,loan,{}
3830-submit_advance_request-831087681,3830,sess-3830,2025-06-22T01:58:00,submit_advance_request,loan,{}
3830-approved-621921704,3830,sess-3830,2025-06-22T01:22:00,approved,home,{}
3830-disbursed-983407506,3830,sess-3830,2025-06-22T00:34:00,disbursed,loan,{}
3831-app_open-285639441,3831,sess-3831,2025-06-22T01:42:00,app_open,home,{}
3831-view_onboarding-113983201,3831,sess-3831,2025-06-22T00:07:00,view_onboarding,home,{}
3832-app_open-843799352,3832,sess-3832,2025-04-12T01:31:00,app_open,home,{}
3832-view_onboarding-72433433,3832,sess-3832,2025-04-12T00:02:00,view_onboarding,home,{}
3832-link_bank_start-321952850,3832,sess-3832,2025-04-12T00:18:00,link_bank_start,onboarding,{}
3832-link_bank_success-921385868,3832,sess-3832,2025-04-12T01:02:00,link_bank_success,onboarding,{}
3832-start_advance_request-837005174,3832,sess-3832,2025-04-12T01:35:00,start_advance_request,loan,{}
3833-app_open-636733839,3833,sess-3833,2025-05-14T01:00:00,app_open,home,{}
3833-view_onboarding-279648061,3833,sess-3833,2025-05-14T01:19:00,view_onboarding,home,{}
3833-link_bank_start-207179977,3833,sess-3833,2025-05-14T00:44:00,link_bank_start,onboarding,{}
3833-link_bank_success-298935206,3833,sess-3833,2025-05-14T01:47:00,link_bank_success,onboarding,{}
3833-start_advance_request-627641078,3833,sess-3833,2025-05-14T00:19:00,start_advance_request,loan,{}
3833-submit_advance_request-123192648,3833,sess-3833,2025-05-14T01:57:00,submit_advance_request,loan,{}
3833-approved-1499866,3833,sess-3833,2025-05-14T00:13:00,approved,home,{}
3834-app_open-913540264,3834,sess-3834,2025-01-31T01:07:00,app_open,home,{}
3834-view_onboarding-858667356,3834,sess-3834,2025-01-31T00:09:00,view_onboarding,home,{}
3835-app_open-542164411,3835,sess-3835,2025-04-12T01:09:00,app_open,home,{}
3835-view_onboarding-941984401,3835,sess-3835,2025-04-12T01:21:00,view_onboarding,home,{}
3835-link_bank_start-660300388,3835,sess-3835,2025-04-12T00:53:00,link_bank_start,onboarding,{}
3835-link_bank_success-656373688,3835,sess-3835,2025-04-12T01:54:00,link_bank_success,onboarding,{}
3835-start_advance_request-668352482,3835,sess-3835,2025-04-12T01:22:00,start_advance_request,loan,{}
3835-submit_advance_request-122003196,3835,sess-3835,2025-04-12T00:27:00,submit_advance_request,loan,{}
3835-approved-167099518,3835,sess-3835,2025-04-12T01:37:00,approved,home,{}
3836-app_open-910020569,3836,sess-3836,2025-06-27T01:50:00,app_open,home,{}
3836-view_onboarding-673940565,3836,sess-3836,2025-06-27T01:15:00,view_onboarding,home,{}
3837-app_open-263517641,3837,sess-3837,2025-07-09T00:47:00,app_open,home,{}
3837-view_onboarding-481356496,3837,sess-3837,2025-07-09T00:41:00,view_onboarding,home,{}
3837-link_bank_start-225633105,3837,sess-3837,2025-07-09T01:07:00,link_bank_start,onboarding,{}
3837-link_bank_success-329301848,3837,sess-3837,2025-07-09T01:41:00,link_bank_success,onboarding,{}
3838-app_open-539874332,3838,sess-3838,2025-01-17T01:53:00,app_open,home,{}
3838-view_onboarding-680925121,3838,sess-3838,2025-01-17T00:09:00,view_onboarding,home,{}
3838-link_bank_start-108174616,3838,sess-3838,2025-01-17T00:11:00,link_bank_start,onboarding,{}
3839-app_open-348913232,3839,sess-3839,2025-02-20T01:31:00,app_open,home,{}
3839-view_onboarding-536317404,3839,sess-3839,2025-02-20T00:04:00,view_onboarding,home,{}
3839-link_bank_start-918147101,3839,sess-3839,2025-02-20T00:24:00,link_bank_start,onboarding,{}
3839-link_bank_success-321658858,3839,sess-3839,2025-02-20T00:58:00,link_bank_success,onboarding,{}
3839-start_advance_request-396673829,3839,sess-3839,2025-02-20T00:50:00,start_advance_request,loan,{}
3840-app_open-57134479,3840,sess-3840,2025-02-21T01:22:00,app_open,home,{}
3840-view_onboarding-99330322,3840,sess-3840,2025-02-21T01:51:00,view_onboarding,home,{}
3841-app_open-898846556,3841,sess-3841,2025-02-01T00:52:00,app_open,home,{}
3841-view_onboarding-307404066,3841,sess-3841,2025-02-01T01:47:00,view_onboarding,home,{}
3841-link_bank_start-943593036,3841,sess-3841,2025-02-01T01:27:00,link_bank_start,onboarding,{}
3841-link_bank_success-173271379,3841,sess-3841,2025-02-01T00:49:00,link_bank_success,onboarding,{}
3842-app_open-201193899,3842,sess-3842,2025-04-19T00:38:00,app_open,home,{}
3842-view_onboarding-893535473,3842,sess-3842,2025-04-19T02:00:00,view_onboarding,home,{}
3842-link_bank_start-358976630,3842,sess-3842,2025-04-19T01:56:00,link_bank_start,onboarding,{}
3842-link_bank_success-347177632,3842,sess-3842,2025-04-19T00:36:00,link_bank_success,onboarding,{}
3843-app_open-446919099,3843,sess-3843,2025-03-13T00:20:00,app_open,home,{}
3844-app_open-3485893,3844,sess-3844,2025-07-13T01:56:00,app_open,home,{}
3844-view_onboarding-190985072,3844,sess-3844,2025-07-13T00:15:00,view_onboarding,home,{}
3844-link_bank_start-891773642,3844,sess-3844,2025-07-13T00:29:00,link_bank_start,onboarding,{}
3845-app_open-366878904,3845,sess-3845,2025-04-02T01:30:00,app_open,home,{}
3846-app_open-269144602,3846,sess-3846,2025-06-20T01:41:00,app_open,home,{}
3846-view_onboarding-418100238,3846,sess-3846,2025-06-20T01:19:00,view_onboarding,home,{}
3846-link_bank_start-761492543,3846,sess-3846,2025-06-20T01:29:00,link_bank_start,onboarding,{}
3847-app_open-182125046,3847,sess-3847,2025-05-05T00:18:00,app_open,home,{}
3847-view_onboarding-712547262,3847,sess-3847,2025-05-05T00:31:00,view_onboarding,home,{}
3847-link_bank_start-611620461,3847,sess-3847,2025-05-05T00:36:00,link_bank_start,onboarding,{}
3847-link_bank_success-4258485,3847,sess-3847,2025-05-05T01:02:00,link_bank_success,onboarding,{}
3847-start_advance_request-898221020,3847,sess-3847,2025-05-05T01:50:00,start_advance_request,loan,{}
3847-submit_advance_request-89507148,3847,sess-3847,2025-05-05T01:36:00,submit_advance_request,loan,{}
3847-approved-477625773,3847,sess-3847,2025-05-05T00:31:00,approved,home,{}
3848-app_open-715550121,3848,sess-3848,2025-02-07T00:37:00,app_open,home,{}
3848-view_onboarding-245966211,3848,sess-3848,2025-02-07T00:35:00,view_onboarding,home,{}
3848-link_bank_start-413305936,3848,sess-3848,2025-02-07T00:49:00,link_bank_start,onboarding,{}
3848-link_bank_success-980401071,3848,sess-3848,2025-02-07T00:07:00,link_bank_success,onboarding,{}
3848-start_advance_request-986045559,3848,sess-3848,2025-02-07T01:42:00,start_advance_request,loan,{}
3848-submit_advance_request-670253814,3848,sess-3848,2025-02-07T01:58:00,submit_advance_request,loan,{}
3849-app_open-365631523,3849,sess-3849,2025-01-28T01:46:00,app_open,home,{}
3849-view_onboarding-994480982,3849,sess-3849,2025-01-28T00:33:00,view_onboarding,home,{}
3849-link_bank_start-507111543,3849,sess-3849,2025-01-28T01:27:00,link_bank_start,onboarding,{}
3849-link_bank_success-53244030,3849,sess-3849,2025-01-28T01:32:00,link_bank_success,onboarding,{}
3849-start_advance_request-710807562,3849,sess-3849,2025-01-28T00:06:00,start_advance_request,loan,{}
3849-submit_advance_request-447879821,3849,sess-3849,2025-01-28T00:06:00,submit_advance_request,loan,{}
3850-app_open-854812604,3850,sess-3850,2025-03-06T01:41:00,app_open,home,{}
3850-view_onboarding-268258664,3850,sess-3850,2025-03-06T01:58:00,view_onboarding,home,{}
3850-link_bank_start-612763460,3850,sess-3850,2025-03-06T01:07:00,link_bank_start,onboarding,{}
3851-app_open-916151964,3851,sess-3851,2025-05-08T00:09:00,app_open,home,{}
3851-view_onboarding-55266931,3851,sess-3851,2025-05-08T00:56:00,view_onboarding,home,{}
3851-link_bank_start-620719242,3851,sess-3851,2025-05-08T01:39:00,link_bank_start,onboarding,{}
3851-link_bank_success-383830902,3851,sess-3851,2025-05-08T00:13:00,link_bank_success,onboarding,{}
3851-start_advance_request-420029449,3851,sess-3851,2025-05-08T00:24:00,start_advance_request,loan,{}
3852-app_open-362169923,3852,sess-3852,2025-06-10T00:17:00,app_open,home,{}
3852-view_onboarding-80056717,3852,sess-3852,2025-06-10T00:33:00,view_onboarding,home,{}
3852-link_bank_start-679041690,3852,sess-3852,2025-06-10T01:37:00,link_bank_start,onboarding,{}
3853-app_open-792571039,3853,sess-3853,2025-01-08T00:10:00,app_open,home,{}
3853-view_onboarding-794797388,3853,sess-3853,2025-01-08T00:22:00,view_onboarding,home,{}
3853-link_bank_start-488617,3853,sess-3853,2025-01-08T01:56:00,link_bank_start,onboarding,{}
3853-link_bank_success-183026800,3853,sess-3853,2025-01-08T00:21:00,link_bank_success,onboarding,{}
3853-start_advance_request-312528859,3853,sess-3853,2025-01-08T01:21:00,start_advance_request,loan,{}
3854-app_open-114561873,3854,sess-3854,2025-07-08T01:02:00,app_open,home,{}
3854-view_onboarding-362875232,3854,sess-3854,2025-07-08T00:51:00,view_onboarding,home,{}
3854-link_bank_start-72343369,3854,sess-3854,2025-07-08T00:49:00,link_bank_start,onboarding,{}
3855-app_open-552542541,3855,sess-3855,2025-01-18T00:05:00,app_open,home,{}
3855-view_onboarding-972215301,3855,sess-3855,2025-01-18T01:17:00,view_onboarding,home,{}
3855-link_bank_start-362318029,3855,sess-3855,2025-01-18T00:55:00,link_bank_start,onboarding,{}
3855-link_bank_success-271756369,3855,sess-3855,2025-01-18T01:25:00,link_bank_success,onboarding,{}
3855-start_advance_request-891206887,3855,sess-3855,2025-01-18T00:10:00,start_advance_request,loan,{}
3856-app_open-567774898,3856,sess-3856,2025-06-23T01:33:00,app_open,home,{}
3856-view_onboarding-974258164,3856,sess-3856,2025-06-23T00:42:00,view_onboarding,home,{}
3856-link_bank_start-289709061,3856,sess-3856,2025-06-23T00:15:00,link_bank_start,onboarding,{}
3856-link_bank_success-205884609,3856,sess-3856,2025-06-23T00:27:00,link_bank_success,onboarding,{}
3857-app_open-723821586,3857,sess-3857,2025-02-15T00:25:00,app_open,home,{}
3857-view_onboarding-466809841,3857,sess-3857,2025-02-15T00:50:00,view_onboarding,home,{}
3857-link_bank_start-386178181,3857,sess-3857,2025-02-15T01:33:00,link_bank_start,onboarding,{}
3857-link_bank_success-862879260,3857,sess-3857,2025-02-15T00:01:00,link_bank_success,onboarding,{}
3857-start_advance_request-150837561,3857,sess-3857,2025-02-15T01:06:00,start_advance_request,loan,{}
3858-app_open-365656441,3858,sess-3858,2025-06-04T02:00:00,app_open,home,{}
3858-view_onboarding-641326953,3858,sess-3858,2025-06-04T01:42:00,view_onboarding,home,{}
3858-link_bank_start-988941226,3858,sess-3858,2025-06-04T00:08:00,link_bank_start,onboarding,{}
3859-app_open-352980996,3859,sess-3859,2025-02-09T01:55:00,app_open,home,{}
3859-view_onboarding-462884163,3859,sess-3859,2025-02-09T01:29:00,view_onboarding,home,{}
3860-app_open-814989224,3860,sess-3860,2025-06-09T01:52:00,app_open,home,{}
3860-view_onboarding-343054571,3860,sess-3860,2025-06-09T01:10:00,view_onboarding,home,{}
3860-link_bank_start-125169125,3860,sess-3860,2025-06-09T00:56:00,link_bank_start,onboarding,{}
3860-link_bank_success-694493005,3860,sess-3860,2025-06-09T01:18:00,link_bank_success,onboarding,{}
3860-start_advance_request-106197260,3860,sess-3860,2025-06-09T01:25:00,start_advance_request,loan,{}
3860-submit_advance_request-400731538,3860,sess-3860,2025-06-09T01:33:00,submit_advance_request,loan,{}
3861-app_open-508356587,3861,sess-3861,2025-07-14T01:10:00,app_open,home,{}
3861-view_onboarding-183003625,3861,sess-3861,2025-07-14T01:12:00,view_onboarding,home,{}
3862-app_open-63935410,3862,sess-3862,2025-06-19T01:30:00,app_open,home,{}
3862-view_onboarding-353468669,3862,sess-3862,2025-06-19T00:22:00,view_onboarding,home,{}
3862-link_bank_start-792125607,3862,sess-3862,2025-06-19T01:42:00,link_bank_start,onboarding,{}
3862-link_bank_success-326436568,3862,sess-3862,2025-06-19T01:15:00,link_bank_success,onboarding,{}
3862-start_advance_request-191428269,3862,sess-3862,2025-06-19T00:21:00,start_advance_request,loan,{}
3863-app_open-91959922,3863,sess-3863,2025-07-22T01:44:00,app_open,home,{}
3863-view_onboarding-628027651,3863,sess-3863,2025-07-22T01:50:00,view_onboarding,home,{}
3863-link_bank_start-124707834,3863,sess-3863,2025-07-22T01:22:00,link_bank_start,onboarding,{}
3863-link_bank_success-736129174,3863,sess-3863,2025-07-22T00:13:00,link_bank_success,onboarding,{}
3863-start_advance_request-698372267,3863,sess-3863,2025-07-22T00:36:00,start_advance_request,loan,{}
3863-submit_advance_request-171833467,3863,sess-3863,2025-07-22T01:13:00,submit_advance_request,loan,{}
3864-app_open-625880699,3864,sess-3864,2025-02-21T01:56:00,app_open,home,{}
3864-view_onboarding-652410124,3864,sess-3864,2025-02-21T00:34:00,view_onboarding,home,{}
3864-link_bank_start-540926621,3864,sess-3864,2025-02-21T00:14:00,link_bank_start,onboarding,{}
3865-app_open-311592552,3865,sess-3865,2025-06-19T00:14:00,app_open,home,{}
3865-view_onboarding-305204353,3865,sess-3865,2025-06-19T00:00:00,view_onboarding,home,{}
3865-link_bank_start-806465638,3865,sess-3865,2025-06-19T00:10:00,link_bank_start,onboarding,{}
3865-link_bank_success-232356773,3865,sess-3865,2025-06-19T01:44:00,link_bank_success,onboarding,{}
3866-app_open-551075874,3866,sess-3866,2025-05-06T00:46:00,app_open,home,{}
3866-view_onboarding-744497587,3866,sess-3866,2025-05-06T01:30:00,view_onboarding,home,{}
3866-link_bank_start-426030086,3866,sess-3866,2025-05-06T01:55:00,link_bank_start,onboarding,{}
3867-app_open-619813612,3867,sess-3867,2025-05-19T01:14:00,app_open,home,{}
3867-view_onboarding-203539484,3867,sess-3867,2025-05-19T01:14:00,view_onboarding,home,{}
3867-link_bank_start-129919671,3867,sess-3867,2025-05-19T00:36:00,link_bank_start,onboarding,{}
3868-app_open-917749337,3868,sess-3868,2025-07-27T00:21:00,app_open,home,{}
3868-view_onboarding-442583516,3868,sess-3868,2025-07-27T00:41:00,view_onboarding,home,{}
3868-link_bank_start-165180404,3868,sess-3868,2025-07-27T00:00:00,link_bank_start,onboarding,{}
3868-link_bank_success-972557485,3868,sess-3868,2025-07-27T00:15:00,link_bank_success,onboarding,{}
3868-start_advance_request-889969394,3868,sess-3868,2025-07-27T00:20:00,start_advance_request,loan,{}
3868-submit_advance_request-881317560,3868,sess-3868,2025-07-27T01:30:00,submit_advance_request,loan,{}
3869-app_open-32779949,3869,sess-3869,2025-07-15T00:13:00,app_open,home,{}
3869-view_onboarding-483424982,3869,sess-3869,2025-07-15T00:38:00,view_onboarding,home,{}
3869-link_bank_start-955661932,3869,sess-3869,2025-07-15T00:05:00,link_bank_start,onboarding,{}
3869-link_bank_success-163366397,3869,sess-3869,2025-07-15T00:06:00,link_bank_success,onboarding,{}
3869-start_advance_request-664946642,3869,sess-3869,2025-07-15T01:55:00,start_advance_request,loan,{}
3869-submit_advance_request-543408673,3869,sess-3869,2025-07-15T01:22:00,submit_advance_request,loan,{}
3870-app_open-325049627,3870,sess-3870,2025-04-21T01:29:00,app_open,home,{}
3870-view_onboarding-329878900,3870,sess-3870,2025-04-21T00:55:00,view_onboarding,home,{}
3870-link_bank_start-663863085,3870,sess-3870,2025-04-21T01:04:00,link_bank_start,onboarding,{}
3870-link_bank_success-551355440,3870,sess-3870,2025-04-21T01:06:00,link_bank_success,onboarding,{}
3870-start_advance_request-419837070,3870,sess-3870,2025-04-21T00:51:00,start_advance_request,loan,{}
3870-submit_advance_request-390828186,3870,sess-3870,2025-04-21T01:19:00,submit_advance_request,loan,{}
3871-app_open-319218075,3871,sess-3871,2025-04-09T01:09:00,app_open,home,{}
3871-view_onboarding-79567329,3871,sess-3871,2025-04-09T01:28:00,view_onboarding,home,{}
3872-app_open-582464751,3872,sess-3872,2025-03-22T00:18:00,app_open,home,{}
3872-view_onboarding-497519474,3872,sess-3872,2025-03-22T00:23:00,view_onboarding,home,{}
3872-link_bank_start-858231010,3872,sess-3872,2025-03-22T01:16:00,link_bank_start,onboarding,{}
3872-link_bank_success-133814274,3872,sess-3872,2025-03-22T00:31:00,link_bank_success,onboarding,{}
3873-app_open-710896887,3873,sess-3873,2025-04-24T00:49:00,app_open,home,{}
3873-view_onboarding-490766725,3873,sess-3873,2025-04-24T01:53:00,view_onboarding,home,{}
3873-link_bank_start-717286129,3873,sess-3873,2025-04-24T00:41:00,link_bank_start,onboarding,{}
3874-app_open-651408005,3874,sess-3874,2025-01-10T00:13:00,app_open,home,{}
3874-view_onboarding-980477556,3874,sess-3874,2025-01-10T00:53:00,view_onboarding,home,{}
3874-link_bank_start-335191272,3874,sess-3874,2025-01-10T00:34:00,link_bank_start,onboarding,{}
3874-link_bank_success-745014361,3874,sess-3874,2025-01-10T01:21:00,link_bank_success,onboarding,{}
3875-app_open-619242079,3875,sess-3875,2025-02-15T00:15:00,app_open,home,{}
3875-view_onboarding-975879448,3875,sess-3875,2025-02-15T00:40:00,view_onboarding,home,{}
3876-app_open-205502110,3876,sess-3876,2025-06-30T01:41:00,app_open,home,{}
3876-view_onboarding-160560265,3876,sess-3876,2025-06-30T01:32:00,view_onboarding,home,{}
3876-link_bank_start-122061968,3876,sess-3876,2025-06-30T01:11:00,link_bank_start,onboarding,{}
3876-link_bank_success-702905155,3876,sess-3876,2025-06-30T00:03:00,link_bank_success,onboarding,{}
3876-start_advance_request-958239817,3876,sess-3876,2025-06-30T00:12:00,start_advance_request,loan,{}
3877-app_open-105628223,3877,sess-3877,2025-05-06T00:24:00,app_open,home,{}
3877-view_onboarding-66181492,3877,sess-3877,2025-05-06T01:06:00,view_onboarding,home,{}
3877-link_bank_start-337847929,3877,sess-3877,2025-05-06T01:52:00,link_bank_start,onboarding,{}
3877-link_bank_success-147525674,3877,sess-3877,2025-05-06T00:27:00,link_bank_success,onboarding,{}
3877-start_advance_request-109887827,3877,sess-3877,2025-05-06T00:45:00,start_advance_request,loan,{}
3877-submit_advance_request-432333724,3877,sess-3877,2025-05-06T01:46:00,submit_advance_request,loan,{}
3877-approved-942554504,3877,sess-3877,2025-05-06T01:08:00,approved,home,{}
3877-disbursed-824099583,3877,sess-3877,2025-05-06T00:21:00,disbursed,loan,{}
3878-app_open-952635937,3878,sess-3878,2025-02-04T00:30:00,app_open,home,{}
3878-view_onboarding-311191561,3878,sess-3878,2025-02-04T00:23:00,view_onboarding,home,{}
3879-app_open-583196778,3879,sess-3879,2025-07-03T00:32:00,app_open,home,{}
3879-view_onboarding-768010431,3879,sess-3879,2025-07-03T00:01:00,view_onboarding,home,{}
3879-link_bank_start-780895992,3879,sess-3879,2025-07-03T00:16:00,link_bank_start,onboarding,{}
3879-link_bank_success-158432180,3879,sess-3879,2025-07-03T01:52:00,link_bank_success,onboarding,{}
3879-start_advance_request-780103136,3879,sess-3879,2025-07-03T01:52:00,start_advance_request,loan,{}
3879-submit_advance_request-788959827,3879,sess-3879,2025-07-03T01:57:00,submit_advance_request,loan,{}
3880-app_open-270366036,3880,sess-3880,2025-05-05T00:50:00,app_open,home,{}
3880-view_onboarding-186997897,3880,sess-3880,2025-05-05T02:00:00,view_onboarding,home,{}
3880-link_bank_start-422051048,3880,sess-3880,2025-05-05T01:01:00,link_bank_start,onboarding,{}
3880-link_bank_success-895104282,3880,sess-3880,2025-05-05T00:10:00,link_bank_success,onboarding,{}
3881-app_open-676169482,3881,sess-3881,2025-05-26T00:31:00,app_open,home,{}
3881-view_onboarding-837903462,3881,sess-3881,2025-05-26T00:20:00,view_onboarding,home,{}
3882-app_open-10767118,3882,sess-3882,2025-06-18T00:17:00,app_open,home,{}
3882-view_onboarding-336225855,3882,sess-3882,2025-06-18T00:31:00,view_onboarding,home,{}
3882-link_bank_start-896609772,3882,sess-3882,2025-06-18T01:36:00,link_bank_start,onboarding,{}
3883-app_open-946126537,3883,sess-3883,2025-05-02T00:32:00,app_open,home,{}
3883-view_onboarding-170645485,3883,sess-3883,2025-05-02T00:30:00,view_onboarding,home,{}
3883-link_bank_start-576488057,3883,sess-3883,2025-05-02T00:54:00,link_bank_start,onboarding,{}
3883-link_bank_success-473532394,3883,sess-3883,2025-05-02T01:42:00,link_bank_success,onboarding,{}
3883-start_advance_request-42256636,3883,sess-3883,2025-05-02T01:44:00,start_advance_request,loan,{}
3883-submit_advance_request-481238792,3883,sess-3883,2025-05-02T01:00:00,submit_advance_request,loan,{}
3884-app_open-413245822,3884,sess-3884,2025-05-10T00:03:00,app_open,home,{}
3884-view_onboarding-333865821,3884,sess-3884,2025-05-10T01:38:00,view_onboarding,home,{}
3885-app_open-144542350,3885,sess-3885,2025-04-11T01:19:00,app_open,home,{}
3885-view_onboarding-986462855,3885,sess-3885,2025-04-11T01:33:00,view_onboarding,home,{}
3885-link_bank_start-212496764,3885,sess-3885,2025-04-11T01:23:00,link_bank_start,onboarding,{}
3885-link_bank_success-681268278,3885,sess-3885,2025-04-11T01:59:00,link_bank_success,onboarding,{}
3885-start_advance_request-709866703,3885,sess-3885,2025-04-11T01:24:00,start_advance_request,loan,{}
3886-app_open-633553315,3886,sess-3886,2025-05-07T01:36:00,app_open,home,{}
3886-view_onboarding-574734257,3886,sess-3886,2025-05-07T01:03:00,view_onboarding,home,{}
3886-link_bank_start-686971122,3886,sess-3886,2025-05-07T01:30:00,link_bank_start,onboarding,{}
3886-link_bank_success-977028524,3886,sess-3886,2025-05-07T01:55:00,link_bank_success,onboarding,{}
3886-start_advance_request-458064965,3886,sess-3886,2025-05-07T01:30:00,start_advance_request,loan,{}
3887-app_open-424277317,3887,sess-3887,2025-06-07T01:56:00,app_open,home,{}
3888-app_open-504407262,3888,sess-3888,2025-07-16T00:38:00,app_open,home,{}
3888-view_onboarding-55629473,3888,sess-3888,2025-07-16T01:09:00,view_onboarding,home,{}
3889-app_open-752478285,3889,sess-3889,2025-03-24T01:52:00,app_open,home,{}
3889-view_onboarding-961740006,3889,sess-3889,2025-03-24T01:50:00,view_onboarding,home,{}
3889-link_bank_start-536019154,3889,sess-3889,2025-03-24T01:02:00,link_bank_start,onboarding,{}
3889-link_bank_success-926916300,3889,sess-3889,2025-03-24T00:17:00,link_bank_success,onboarding,{}
3890-app_open-80572257,3890,sess-3890,2025-01-08T00:05:00,app_open,home,{}
3890-view_onboarding-481918217,3890,sess-3890,2025-01-08T01:23:00,view_onboarding,home,{}
3890-link_bank_start-362969094,3890,sess-3890,2025-01-08T00:22:00,link_bank_start,onboarding,{}
3891-app_open-852005233,3891,sess-3891,2025-02-02T00:37:00,app_open,home,{}
3891-view_onboarding-904990144,3891,sess-3891,2025-02-02T01:28:00,view_onboarding,home,{}
3891-link_bank_start-55575844,3891,sess-3891,2025-02-02T00:02:00,link_bank_start,onboarding,{}
3892-app_open-258881278,3892,sess-3892,2025-03-31T01:46:00,app_open,home,{}
3892-view_onboarding-234787529,3892,sess-3892,2025-03-31T01:29:00,view_onboarding,home,{}
3892-link_bank_start-38435181,3892,sess-3892,2025-03-31T01:52:00,link_bank_start,onboarding,{}
3892-link_bank_success-849735271,3892,sess-3892,2025-03-31T00:47:00,link_bank_success,onboarding,{}
3892-start_advance_request-917483979,3892,sess-3892,2025-03-31T00:09:00,start_advance_request,loan,{}
3893-app_open-20046807,3893,sess-3893,2025-07-15T01:28:00,app_open,home,{}
3893-view_onboarding-722858296,3893,sess-3893,2025-07-15T01:44:00,view_onboarding,home,{}
3893-link_bank_start-863177118,3893,sess-3893,2025-07-15T01:36:00,link_bank_start,onboarding,{}
3893-link_bank_success-642469812,3893,sess-3893,2025-07-15T01:31:00,link_bank_success,onboarding,{}
3893-start_advance_request-926578808,3893,sess-3893,2025-07-15T01:03:00,start_advance_request,loan,{}
3893-submit_advance_request-984863763,3893,sess-3893,2025-07-15T00:18:00,submit_advance_request,loan,{}
3894-app_open-304574698,3894,sess-3894,2025-04-08T01:42:00,app_open,home,{}
3894-view_onboarding-496017220,3894,sess-3894,2025-04-08T01:42:00,view_onboarding,home,{}
3894-link_bank_start-147713775,3894,sess-3894,2025-04-08T00:44:00,link_bank_start,onboarding,{}
