loan_id,prob_default,approval_flag
L6461-1,0.20359964627990118,1
L6958-1,0.29177126329634,0
L41-1,0.2260593427871044,1
L2429-1,0.20197441244432657,1
L3484-1,0.22168352620527965,1
L7141-1,0.22707638609879452,1
L7142-2,0.24452614644446777,0
L3153-2,0.2600622380646558,0
L3836-1,0.29301497054819736,0
L3940-2,0.21057375971144068,1
L4587-1,0.20255971708701664,1
L1462-1,0.2509578072136097,0
L8968-5,0.20477852996819187,1
L3145-1,0.33382199526371836,0
L2894-1,0.29010359629559057,0
L9705-1,0.33071775866984787,0
L156-1,0.2603415459169241,0
L1217-1,0.23376274069118988,0
L4634-2,0.2359604131824979,0
L5228-2,0.22082636881986284,1
L7065-1,0.3078650560106496,0
L7188-1,0.20418845563191756,1
L7543-1,0.23159777621142416,0
L7865-2,0.22263273192340968,1
L86-2,0.2222383702852945,1
L7011-3,0.23890650594086224,0
L5965-1,0.2840584224430809,0
L9550-2,0.20014311214519812,1
L9359-2,0.22709457692017163,1
L505-2,0.2908084596991099,0
L1870-2,0.2551862005427979,0
L9048-2,0.24569593296645398,0
L1334-2,0.26354741336277054,0
L5244-2,0.20564061753281515,1
L183-1,0.19133386225347798,1
L9696-3,0.354639214574493,0
L2388-5,0.2049473550061976,1
L747-1,0.1962889292209708,1
L3809-1,0.2275861180455398,0
L1564-1,0.33000699786109783,0
L5430-1,0.23949119268339786,0
L7393-2,0.2354189865199638,0
L2041-1,0.21329137153816963,1
L8570-1,0.21166120592025936,1
L8638-2,0.19802785154851454,1
L1341-1,0.23654013064635313,0
L3249-2,0.23298395920079298,0
L8347-2,0.2049304678547098,1
L2722-3,0.27834298108704225,0
L4761-2,0.2636077648819229,0
L8926-2,0.2906161240438083,0
L3165-2,0.2593050970003273,0
L8888-1,0.21296113356395568,1
L2838-2,0.23790915079904387,0
L8299-1,0.23320628372937566,0
L3141-1,0.21421453361082285,1
L1532-1,0.269582209524593,0
L5257-1,0.2952959515496957,0
L7129-1,0.25684441049310636,0
L306-1,0.21451125711011068,1
L4551-1,0.2611606364062062,0
L3214-2,0.2619212795563973,0
L1906-1,0.23172690916054992,0
L6405-1,0.22738577000647717,1
L8968-4,0.20477852996819187,1
L4381-3,0.22564256388615214,1
L6909-1,0.2708084245054491,0
L2669-1,0.27140235035626836,0
L3692-2,0.3390277739041618,0
L8176-2,0.25627113716474975,0
L8939-1,0.2741366633824791,0
L9659-1,0.24708151197069383,0
L1014-2,0.23856746015059618,0
L1068-1,0.20947325292985133,1
L3851-1,0.20084086279788102,1
L5220-2,0.26300464910185695,0
L9749-1,0.38523289513125014,0
L3752-2,0.2628640498514345,0
L5487-1,0.270092706497501,0
L3278-1,0.22387283065453364,1
L2781-1,0.20952474461493364,1
L5188-1,0.2253167691012345,1
L7068-1,0.22291985389148497,1
L9071-1,0.2026936785268922,1
L1724-2,0.23526977884222264,0
L1529-1,0.22238171676249086,1
L2284-1,0.31845308532143063,0
L5375-1,0.21256187100931664,1
L5910-2,0.201607153718621,1
L8954-2,0.23918929652763465,0
L1575-2,0.2137612988969499,1
L6785-1,0.22265066931236552,1
L1734-2,0.28412165884365387,0
L3619-3,0.23969889766364458,0
L6000-1,0.26178105374607674,0
L6402-2,0.23809711161219926,0
L8546-3,0.2766391109403839,0
L9310-1,0.3416337795579813,0
L3107-1,0.21083230338164263,1
L4610-1,0.2502765456623265,0
L5478-1,0.22435942262407144,1
L6737-2,0.22535295204255687,1
L4952-1,0.2220592800159954,1
L7460-1,0.27535510392013784,0
L2397-4,0.23146869354262758,0
L2451-1,0.30667379060947414,0
L8397-2,0.33541420532358945,0
L1779-3,0.26066099282784705,0
L5209-1,0.21470341381396904,1
L6130-1,0.31800336850010624,0
L1623-1,0.3013887509162144,0
L2902-2,0.29226408609136995,0
L5311-3,0.3056610396381535,0
L7419-1,0.23560558819485933,0
L1357-2,0.2501793232210146,0
L5889-1,0.2245037422976064,1
L7140-2,0.23454332934793048,0
L8713-1,0.2593250033999661,0
L2195-2,0.25996253237037914,0
L5229-1,0.23747722837104146,0
L5812-1,0.22227420071628515,1
L3766-1,0.24825950590841828,0
L6860-2,0.22696726278124912,1
L9273-2,0.2889097796479888,0
L4210-1,0.2102638142820499,1
L1197-1,0.30018990269927537,0
L1586-1,0.41243492570854695,0
L2769-1,0.3332690676831053,0
L3918-1,0.23426434029926851,0
L6513-1,0.29415417149357204,0
L7427-1,0.2366711705484492,0
L1652-1,0.2090787923679994,1
L1994-1,0.2891014462407625,0
L4559-2,0.24795016031640035,0
L5094-1,0.19622353602857207,1
L6334-1,0.25934491079271177,0
L2536-2,0.2883777685130867,0
L6379-2,0.27659763368922885,0
L9679-1,0.23554959695083305,0
L1479-1,0.21047040735936529,1
L2086-1,0.23202225897005635,0
L2585-2,0.1943667505874548,1
L8602-3,0.3074676820639319,0
L1070-2,0.2725310038766002,0
L9017-1,0.30574903060141373,0
L1432-2,0.28429033074631355,0
L7419-2,0.23560558819485933,0
L2439-1,0.299928697967292,0
L3797-1,0.24634958062810644,0
L8801-1,0.20336447668996918,1
L1055-1,0.2124924898556785,1
L6103-1,0.25132815091490707,0
L889-1,0.210091767077644,1
L4765-2,0.2119726583276871,1
L2145-2,0.2854093050672615,0
L5308-1,0.2764524935621313,0
L9954-2,0.32676120904132844,0
L1270-1,0.21313489651494463,1
L7596-1,0.28631909311464165,0
L8503-4,0.20971362704275195,1
L1949-1,0.22711276877060294,1
L8992-2,0.33149819216632154,0
L9791-3,0.33432924729242575,0
L9929-1,0.2755826418078003,0
L6798-1,0.29029573155835653,0
L2401-1,0.31032181091808897,0
L4233-1,0.22059463116096742,1
L6418-2,0.2356989273934002,0
L6529-1,0.302415375010949,0
L7958-1,0.23852980879864186,0
L7990-2,0.28353178277017604,0
L2312-1,0.21547329099446053,1
L8706-3,0.2268945344852784,1
L9871-1,0.2694393795119245,0
L7237-2,0.28256430900076973,0
L7623-2,0.2444495708796547,0
L8426-1,0.3023060655450001,0
L4286-1,0.2918140980501589,0
L6145-2,0.25664663527510856,0
L9263-1,0.19952993421941057,1
L9628-4,0.23342875584552236,0
L241-1,0.247641073206338,0
L1326-2,0.19982806067482672,1
L3077-1,0.37590027664925524,0
L9257-1,0.24986838056224395,0
L7215-1,0.2252625024143724,1
L3260-1,0.26224197760544304,0
L4504-2,0.2492278757579784,0
L45-2,0.2562513840841035,0
L1629-1,0.21635057961242216,1
L5394-1,0.23383700462562232,0
L8740-2,0.2765354250148939,0
L4738-1,0.21568360468875253,1
L3589-1,0.26306492072725346,0
L6678-1,0.24854975206482655,0
L6813-1,0.21285692540354187,1
L147-1,0.2838476957723526,0
L1988-3,0.21244046484294557,1
L459-2,0.262643205901514,0
L1648-2,0.2380407126503663,0
L5679-2,0.21344793027689876,1
L6092-2,0.19239446497174403,1
L6165-1,0.3019564257822339,0
L7297-1,0.2728393273977678,0
L364-1,0.2579736322176343,0
L9540-1,0.21409244015497877,1
L1239-2,0.2896982244728171,0
L5193-1,0.32682961213527845,0
L6037-1,0.2579141188257219,0
L1366-1,0.2855784364503181,0
L4390-1,0.2721818340806488,0
L661-2,0.2253348600568937,1
L2092-3,0.22660378597474048,1
L5127-2,0.26856304376092754,0
L6403-2,0.2710336105218911,0
L3344-2,0.29068022758484235,0
L5433-1,0.3463111546223961,0
L7138-1,0.20978234256833023,1
L7979-1,0.3129007109114269,0
L3243-1,0.2874003921581606,0
L7533-3,0.25850965573502854,0
L8891-1,0.22191608206672964,1
L3389-1,0.21643845053593216,1
L250-1,0.21086679344204196,1
L2948-1,0.20511628332762705,1
L3901-1,0.22146901399951083,1
L4980-1,0.23597909840909145,0
L5339-2,0.3107434161313915,0
L9952-1,0.2612606393924325,0
L2481-4,0.26134065959944236,0
L3307-1,0.3002769998044972,0
L4917-1,0.1980936978511335,1
L9106-1,0.25546207953564465,0
L6738-2,0.19149427227148572,1
L12-2,0.2506462204248448,0
L724-2,0.19909989682216353,1
L2926-2,0.2468502180115048,0
L6340-1,0.21086679344204196,1
L3738-1,0.3239630506327604,0
L8028-4,0.3416104689987522,0
L8203-1,0.2591458815589735,0
L371-1,0.238793453955975,0
L3237-3,0.2949725450675648,0
L3212-2,0.21140191806192377,1
L8915-1,0.3334302909225445,0
L5345-1,0.23954782726544765,0
L720-2,0.2899968869827175,0
L2913-2,0.2385862873569174,0
L2940-1,0.2013237049367162,1
L5561-1,0.21304800212018205,1
L7894-1,0.3158270641484403,0
L7915-1,0.3071808672112813,0
L9442-1,0.22313536859884547,1
L2034-1,0.20548828921197268,1
L4932-1,0.24735153888424471,0
L6706-2,0.26948018321267153,0
L5350-2,0.2754378314918381,0
L7134-2,0.2582911882379179,0
L399-1,0.28793132974769003,0
L4926-1,0.28581109030712976,0
L5772-1,0.29038114914272617,0
L6957-4,0.27316844592949613,0
L7116-1,0.24364650720820974,0
L5361-1,0.21670221827172756,1
L6945-1,0.27690880667789786,0
L8246-1,0.21264862070664176,1
L2351-1,0.2756654117352262,0
L5601-1,0.26292430075103734,0
L6147-2,0.22430531974923323,1
L5585-1,0.22340497076640525,1
L7788-1,0.19806077263927757,1
L3042-1,0.23809711161219926,0
L6395-2,0.22129036731503582,1
L7321-2,0.3348368826907455,0
L1192-1,0.2698271720832531,0
L1437-1,0.2481434710269795,0
L6739-1,0.260381462903625,0
L3713-3,0.2273129470399413,1
L9022-1,0.24636882326853524,0
L4433-2,0.30014635955692703,0
L4870-1,0.22378280348244636,1
L1912-1,0.25976319539019477,0
L1888-1,0.22340497076640525,1
L2316-2,0.1979291130021162,1
L4553-1,0.24395222521746474,0
L1640-1,0.20351563391062438,1
L2735-1,0.31578227630780753,0
L3495-1,0.28925057240432683,0
L9378-2,0.2511136971630043,0
L2220-1,0.3189481648816097,0
L8649-1,0.22595056534074803,1
L2015-1,0.2391327200551846,0
L8274-1,0.3267156110721864,0
L1695-2,0.29168560488168127,0
L3613-1,0.23248426875735406,0
L4323-1,0.31336882696451784,0
L5792-2,0.23424574922131305,0
L1529-2,0.22238171676249086,1
L2829-1,0.22640404922673768,1
L356-3,0.19972864807201013,1
L2207-2,0.3033563597162669,0
L2590-1,0.33168195846464205,0
L3548-1,0.22691271501554527,1
L4740-1,0.23943456727519857,0
L163-2,0.20149040340233948,1
L560-1,0.29048794200128436,0
L3680-2,0.3150885025030288,0
L4645-1,0.27535510392013784,0
L6004-1,0.26954139607544236,0
L6592-1,0.31490959775297156,0
L8313-3,0.27828053087588794,0
L1004-2,0.23418998213199327,0
L413-3,0.24717792741472444,0
L4321-4,0.2205768124111411,1
L4905-2,0.19928175067417062,1
L6893-3,0.31196562272153605,0
L7104-2,0.2713613637215124,0
L3554-2,0.21355234927752656,1
L4653-1,0.23320628372937566,0
L5734-2,0.21545577156951143,1
L2653-2,0.2739510948001683,0
L2091-1,0.20279419295890902,1
L1151-1,0.1909172763388761,1
L8531-1,0.25121116106085867,0
L3624-2,0.20435691921095903,1
L3931-1,0.28634027162848313,0
L5842-1,0.2947570552334065,0
L8809-1,0.24683095008635278,0
L2645-1,0.2391327200551846,0
L5875-2,0.2115228901217986,1
L185-3,0.21069438448370167,1
L2820-1,0.344038849650879,0
L7352-1,0.22704000754324422,1
L179-3,0.318250670815559,0
L5696-1,0.28697606296837636,0
L8492-2,0.22229211747887553,1
L9405-1,0.27054244725822224,0
L3233-2,0.22268654718399367,1
L7525-1,0.21280483527628694,1
L366-2,0.28878204384086376,0
L3951-2,0.22145114468828409,1
L9320-2,0.211177390032555,1
L7944-1,0.26156079681598404,0
L3367-3,0.25587626520513224,0
L4495-1,0.2143541309953959,1
L137-1,0.24512015698926296,0
L1317-1,0.3112764193677451,0
L6573-1,0.19540751045365104,1
L8996-1,0.32973207283616573,0
L770-1,0.2368397240053307,0
L2051-1,0.20022608229931294,1
L2191-2,0.25795379342499647,0
L7512-1,0.24623414603198657,0
L2025-1,0.2763074005052716,0
L2443-2,0.25113318793169126,0
L3404-1,0.3480964350076695,0
L4184-2,0.2838055617638739,0
L7067-1,0.3012796522635526,0
L4756-1,0.24998495384939184,0
L7917-2,0.21289165732281182,1
L9603-1,0.2497324242213268,0
L7407-1,0.1996292725873986,1
L2711-1,0.33881878307068936,0
L1575-1,0.2137612988969499,1
L2571-1,0.2947355112901636,0
L7617-1,0.1949028663277588,1
L8813-2,0.2609407169667555,0
L5542-2,0.23568025750791782,0
L6433-1,0.2940896194796969,0
L8327-1,0.27734481156924495,0
L1249-1,0.22647666636000455,1
L3653-1,0.29305791233686707,0
L4108-1,0.2840795002998979,0
L242-2,0.2275861180455398,0
L607-1,0.262643205901514,0
L175-1,0.2141447597210779,1
L5975-1,0.30524327623785086,0
L187-2,0.24845297811874487,0
L627-1,0.21426687487927648,1
L6348-1,0.2996458728307226,0
L7342-1,0.2239448709450271,1
L9817-1,0.25737890153211124,0
L7970-1,0.3627448080787531,0
L1474-1,0.24735153888424471,0
L5739-1,0.2511136971630043,0
L3559-1,0.22243548870893137,1
L6970-1,0.2157011375461019,1
L1522-1,0.2854727222856581,0
L5346-2,0.2224713418298841,1
L9023-2,0.27160734178975937,0
L9462-1,0.2002592775798379,1
L459-3,0.262643205901514,0
L9133-1,0.20338126780701446,1
L2943-2,0.20175733555945385,1
L6821-1,0.2736213882991577,0
L1182-1,0.28300573352321623,0
L4018-2,0.23633431199149182,0
L381-1,0.23320628372937566,0
L6367-1,0.2115228901217986,1
L6748-2,0.28835650019073533,0
L4028-1,0.26964343700847887,0
L4679-2,0.2856207286952282,0
L964-2,0.19357276536310283,1
L7009-2,0.23458054529409278,0
L7497-3,0.26328599266083624,0
L8633-1,0.2696230268725487,0
L7440-1,0.25892706414076483,0
L2346-5,0.23480392696633645,0
L4309-2,0.2881438682919322,0
L7722-3,0.3377747726310933,0
L8347-1,0.2049304678547098,1
L4107-3,0.3414706217178058,0
L5772-2,0.29038114914272617,0
L2446-3,0.1929748605002986,1
L9182-2,0.20988544686328423,1
L9279-1,0.27393048089775235,0
L9569-1,0.2275861180455398,0
L45-1,0.2562513840841035,0
L8292-2,0.31764383922459916,0
L1339-4,0.23246577605876675,0
L6885-2,0.2721202449615704,0
L4125-2,0.30819641866609954,0
L9722-1,0.20547136900783208,1
L2207-1,0.3033563597162669,0
L1306-1,0.2574383342671148,0
L4291-1,0.2608208114174542,0
L5526-1,0.258887292073203,0
L6306-1,0.31345803508140596,0
L9857-1,0.2264222019659194,1
L5335-3,0.2835107294589727,0
L7749-1,0.24561911017313515,0
L6713-2,0.3483787134109998,0
L3831-2,0.3593258669911369,0
L5048-1,0.2587679997232473,0
L5509-1,0.20504869960478608,1
L5918-3,0.3673812287857498,0
L6725-1,0.23519519956022572,0
L1494-1,0.24895647803807075,0
L4146-4,0.23811591330751508,0
L3871-2,0.3078871407001073,0
L5784-2,0.2255701362074581,1
L6207-3,0.21135008839735187,1
L7497-1,0.26328599266083624,0
L5843-1,0.19843966140321348,1
L2161-1,0.309169555295658,0
L8338-2,0.25765633099189383,0
L4107-2,0.3414706217178058,0
L781-2,0.3012578352288346,0
L2432-1,0.33398335199821655,0
L2922-2,0.2266582812497784,1
L3359-1,0.2492472688705154,0
L5541-2,0.2755412626187699,0
L8060-1,0.21650876587079348,1
L9464-2,0.3279250620267942,0
L9268-1,0.30751182064024113,0
L3479-2,0.2389441980951719,0
L6027-1,0.2905520288487998,0
L596-1,0.21212851011256484,1
L2812-1,0.27152533356573577,0
L2990-1,0.27181243029259494,0
L7420-1,0.21508810233743303,1
L9139-1,0.2581720748798152,0
L9328-2,0.23407847560518147,0
L1699-1,0.2997111266257395,0
L5985-1,0.2245037422976064,1
L6191-1,0.23864277509703863,0
L8676-1,0.29149292754309425,0
L3963-4,0.33133743876922894,0
L7527-1,0.32589540834841113,0
L3477-1,0.23937795104135726,0
L7861-2,0.29059475805139684,0
L2917-1,0.33921359623108666,0
L4981-2,0.3053531829377455,0
L87-1,0.22365680873327964,1
L2045-2,0.22238171676249086,1
L3319-3,0.2371208303588035,0
L6905-1,0.2055729057271278,1
L7747-1,0.19982806067482672,1
L1083-2,0.2589867296951972,0
L4829-1,0.3408649356602997,0
L7553-1,0.22776836064765135,0
L3418-3,0.30755596273888963,0
L9306-1,0.2273129470399413,1
L4728-1,0.33253254422521855,0
L9470-3,0.2505878265735607,0
L5956-1,0.27173038324577686,0
L7898-3,0.25848979008067446,0
L3761-1,0.30596907000679874,0
L939-1,0.20292827000664101,1
L4198-1,0.2775110199010979,0
L6661-3,0.19619084560808916,1
L7216-1,0.24636882326853524,0
L2703-1,0.32557672801434856,0
L6266-1,0.3013014701969575,0
L2422-1,0.21596425439378278,1
L6732-3,0.3467570715362075,0
L9473-4,0.21526312609217488,1
L3749-1,0.2345061174971112,0
L8508-2,0.31310128545024585,0
L6901-3,0.23612861703441926,0
L9451-1,0.35149076847950345,0
L9981-2,0.25560009247838367,0
L6079-3,0.24679241726938345,0
L9851-1,0.216052011670084,1
L131-6,0.19891816769414622,1
L1521-2,0.23687719156977538,0
L2366-3,0.22362081951066407,1
L6602-1,0.2443538742379821,0
L6796-1,0.24891772306791357,0
L6703-1,0.3041673657044209,0
L2346-1,0.23480392696633645,0
L3984-1,0.21095303668091722,1
L6198-2,0.27821808927448327,0
L3319-2,0.2371208303588035,0
L9095-1,0.2826483576799646,0
L1642-1,0.20125705443881614,1
L4937-2,0.19407479576086556,1
L9165-1,0.30261218845847654,0
L5417-1,0.27044019208884457,0
L1302-3,0.19213693857767114,1
L733-1,0.2556592558678694,0
L1543-1,0.2630850132426326,0
L3361-1,0.20909593145856184,1
L9561-3,0.20044192536140504,1
L8229-3,0.3071808672112813,0
L8345-1,0.35078236289285797,0
L3114-1,0.22222045661690853,1
L7513-2,0.22416109075934257,1
L9068-1,0.3375429844137259,0
L526-1,0.2134827324764044,1
L527-1,0.2613806756415429,0
L5588-1,0.24706223191416693,0
L5800-1,0.30436482187100644,0
L6783-2,0.30914741970701115,0
L9623-1,0.23180072199025833,0
L5723-1,0.24374201618092647,0
L6345-1,0.23975556587878658,0
L8176-1,0.25627113716474975,0
L1014-1,0.23856746015059618,0
L6313-2,0.1934918852120381,1
L6525-1,0.23774007334951902,0
L8269-1,0.23387414273937568,0
L4176-2,0.23207766629681437,0
L2782-1,0.21419708858821931,1
L3404-2,0.3480964350076695,0
L4580-1,0.31007786755693617,0
L659-3,0.260142020474317,0
L4126-1,0.30885973676519235,0
L4189-1,0.20185750322076546,1
L9436-1,0.27007227492999114,0
L4385-1,0.2032469677777601,1
L4944-1,0.29153573825519974,0
L6436-2,0.21059098872100168,1
L6724-1,0.1974523994913314,1
L9534-1,0.1965343003750824,1
L2825-1,0.19977834973354447,1
L3074-1,0.22771367706557943,0
L4910-2,0.23339166691142849,0
L114-3,0.23717707921414918,0
L1658-1,0.3388884397036124,0
L5259-2,0.24577277195960984,0
L5692-1,0.210901287636812,1
L9625-1,0.23241030411596733,0
L9981-1,0.25560009247838367,0
L2337-1,0.21521060811588957,1
L5264-3,0.20390230453625377,1
L5286-3,0.19454533141054473,1
L340-2,0.20471102887143233,1
L5474-3,0.24473681288803992,0
L9249-1,0.28386876419252416,0
L6697-1,0.24798881438174325,0
L7342-3,0.2239448709450271,1
L7868-1,0.3347214773915893,0
L929-1,0.2151756012982798,1
L2443-1,0.25113318793169126,0
L2199-1,0.23926474609877396,0
L9615-1,0.20467728451972875,1
L5613-1,0.27292158380072495,0
L8778-3,0.24845297811874487,0
L2896-1,0.2494800648386149,0
L4427-2,0.26320558905503455,0
L8983-1,0.29400356298479774,0
L9888-2,0.27834298108704225,0
L3042-2,0.23809711161219926,0
L4411-2,0.23785278246089886,0
L3392-2,0.26954139607544236,0
L7544-1,0.19979491901621244,1
L1479-2,0.21047040735936529,1
L6419-3,0.2368397240053307,0
L5623-1,0.21238844913237384,1
L282-1,0.2758309977776793,0
L5630-2,0.3013451087595819,0
L8124-1,0.2396800102967899,0
L9896-1,0.19326555744986454,1
L770-2,0.2368397240053307,0
L2047-2,0.23551227456970875,0
L245-1,0.26312520123355004,0
L2195-1,0.25996253237037914,0
L5572-2,0.30443065661276053,0
L7874-3,0.2096964507452305,1
L9225-1,0.27146383759158516,0
L5593-2,0.19886862684964965,1
L6495-1,0.21412731883225997,1
L295-2,0.32512175019180956,0
L3896-1,0.2103670922162769,1
L6582-1,0.27678431156386424,0
L1030-1,0.22322521021340772,1
L1465-1,0.19824191230478633,1
L3803-3,0.2748384057806317,0
L7407-4,0.1996292725873986,1
L8916-1,0.21391810877612716,1
L5260-1,0.24783422235385053,0
L5756-2,0.27355959587271,0
L9947-2,0.23150556917422682,0
L1450-1,0.21417964459905944,1
L7617-3,0.1949028663277588,1
L8322-1,0.22245341475374664,1
L1180-2,0.19570098330344726,1
L8645-1,0.221647763854429,1
L1219-1,0.22452178689375382,1
L7319-3,0.23785278246089886,0
L8341-3,0.2776565025043319,0
L9783-1,0.20942177054656314,1
L3665-1,0.31107648443372377,0
L6985-3,0.25761668626036227,0
L8300-1,0.21019498299741976,1
L4611-1,0.24552310446475703,0
L1070-1,0.2725310038766002,0
L3706-1,0.25078250795804996,0
L3492-1,0.24944125543235174,0
L3718-1,0.21067714927261447,1
L537-1,0.2602816778726526,0
L1515-1,0.21112560067824462,1
L2063-2,0.35411754034945236,0
L4434-2,0.24588806082079884,0
L7284-2,0.3023060655450001,0
L3426-1,0.30117057607806585,0
L1921-2,0.3509475988545981,0
L2183-1,0.2220950898182456,1
L6926-1,0.2358856825025515,0
L1960-1,0.35267289768468263,0
L6402-1,0.23809711161219926,0
L9561-4,0.20044192536140504,1
L6018-2,0.3253719472295453,0
L9080-1,0.21121192143674267,1
L413-1,0.24717792741472444,0
L2444-3,0.27251045672422913,0
L3222-1,0.22295576269844636,1
L5456-1,0.3004512372833861,0
L7104-1,0.2713613637215124,0
L1801-1,0.34943820445562224,0
L6825-1,0.2589867296951972,0
L1123-2,0.23871810636588783,0
L3983-1,0.2718739757658029,0
L6889-3,0.22213090374635716,1
L7251-2,0.21273539624306756,1
L3601-3,0.31870057393739604,0
L5812-2,0.22227420071628515,1
L8749-1,0.33076364079513626,0
L1767-1,0.2450818043389678,0
L5966-2,0.2559946848641318,0
L6248-1,0.20177402758995042,1
L5067-1,0.2142843240356358,1
L6287-2,0.2118861101783416,1
L8888-3,0.21296113356395568,1
L6933-3,0.22061245094280882,1
L9165-2,0.30261218845847654,0
L4139-1,0.2512696514641213,0
L4621-2,0.31107648443372377,0
L8881-1,0.2912789294970086,0
L1764-1,0.33248653863098665,0
L1033-1,0.2562316320014501,0
L3116-1,0.31504377117040433,0
L7314-2,0.2349529299723004,0
L9049-2,0.23774007334951902,0
L3047-1,0.2709107672045679,0
L7291-1,0.2452736081157021,0
L2867-1,0.3183631148507346,0
L2315-2,0.29168560488168127,0
L1238-1,0.23257674763206576,0
L603-1,0.22764078002458396,0
L4679-1,0.2856207286952282,0
L2470-1,0.2091987877055685,1
L2075-1,0.25698291247339516,0
L9319-2,0.25835075834697296,0
L1002-1,0.20030907823531324,1
L2704-2,0.29048794200128436,0
L3396-1,0.30671786569386916,0
L4954-2,0.23854863396449832,0
L8550-1,0.28867562296330335,0
L4940-1,0.26230213665757285,0
L1135-3,0.20434006820604114,1
L1543-2,0.2630850132426326,0
L3345-1,0.21084954789504606,1
L4677-4,0.1936536712045014,1
L6045-1,0.22604121063858995,1
L6045-2,0.22604121063858995,1
L198-1,0.22123679342891464,1
L4808-1,0.3139266039749445,0
L6093-2,0.30361925492563774,0
L4426-1,0.24740942756312237,0
L5638-1,0.2562513840841035,0
L9207-2,0.30992268585640476,0
L9296-1,0.25093832549535017,0
L7479-2,0.37339926186731887,0
L4020-1,0.27405417879996125,0
L9283-2,0.246522800810214,0
L720-1,0.2899968869827175,0
L2669-2,0.27140235035626836,0
L4019-1,0.21256187100931664,1
L6353-1,0.23772129207105758,0
L7270-1,0.25662686323839795,0
L4978-3,0.2926286603114847,0
L7261-1,0.2452352392556674,0
L1074-3,0.23798432287507948,0
L7322-2,0.19500046223869438,1
L9182-1,0.20988544686328423,1
L203-1,0.21475584188895538,1
L2789-2,0.2340227361685075,0
L3359-2,0.2492472688705154,0
L6746-1,0.3260775837189607,0
L8145-2,0.20147372891288448,1
L176-1,0.2260956101730022,1
L6192-1,0.22171929268262677,1
L1265-1,0.23612861703441926,0
L6363-1,0.2603615039145781,0
L8034-1,0.2110910796100173,1
L6083-1,0.2690111761721547,0
L2537-1,0.2497712638537035,0
L8313-1,0.27828053087588794,0
L3891-1,0.21124645697531574,1
L6379-1,0.27659763368922885,0
L7806-1,0.31319045214448027,0
L8396-1,0.3712194317700291,0
L1024-1,0.19521204707397435,1
L5105-1,0.30660768460611293,0
L5882-1,0.25056836396886306,0
L7920-2,0.3371259623407722,0
L6215-1,0.2167549997119315,1
L228-2,0.2464265572597657,0
L2563-1,0.28912274718536063,0
L7532-1,0.33587641816718,0
L4634-4,0.2359604131824979,0
L6820-1,0.3145966465708034,0
L2191-3,0.25795379342499647,0
L2100-1,0.2277501317582847,0
L6238-1,0.301039714322996,0
L7011-1,0.23890650594086224,0
L9737-1,0.25698291247339516,0
L9202-2,0.25890717761008974,0
L1901-1,0.24882085329075596,0
L2243-1,0.3459593055184796,0
L4578-3,0.3041673657044209,0
L7707-1,0.23610992362740604,0
L1410-2,0.21178228650762473,1
L1674-1,0.2717919170753657,0
L2925-3,0.30919169175991096,0
L6787-1,0.31551362111062653,0
L8034-2,0.2110910796100173,1
L8756-2,0.26216177937088,0
L313-2,0.19655066668733373,1
L9461-2,0.2100573700396064,1
L7055-2,0.33136040113259313,0
L7120-1,0.22780482151235873,0
L7528-1,0.29267156892252416,0
L4142-1,0.28524023385825664,0
L383-1,0.33248653863098665,0
L2897-1,0.2012403943935792,1
L3988-1,0.23644656137930578,0
L6932-1,0.19077323507580063,1
L3897-1,0.23922701927404647,0
L6725-2,0.23519519956022572,0
L6923-1,0.23719583087568774,0
L267-1,0.2253167691012345,1
L175-2,0.2141447597210779,1
L2494-1,0.2888884880173917,0
L4401-2,0.3165441342955458,0
L6198-1,0.27821808927448327,0
L8829-1,0.1940261690052131,1
L6445-1,0.2359043636385412,0
L353-2,0.22569689545858582,1
L3728-1,0.3348830503427794,0
L6503-2,0.3309930996961827,0
L9385-1,0.3478377734780471,0
L2199-2,0.23926474609877396,0
L4698-3,0.2556395337391005,0
L2434-2,0.2588475239809241,0
L2829-2,0.22640404922673768,1
L4972-1,0.2158765229474386,1
L2590-2,0.33168195846464205,0
L3197-1,0.26860376354385856,0
L5306-1,0.20112380296367424,1
L1285-1,0.213987828926101,1
L8028-2,0.3416104689987522,0
L1525-1,0.23159777621142416,0
L4425-1,0.25132815091490707,0
L7098-1,0.20144038302927994,1
L7891-2,0.28886719731848753,0
L3889-1,0.26132065306298996,0
L5785-1,0.21332615513435782,1
L9416-1,0.22392685932636797,1
L2783-1,0.29335860798903346,0
L9877-1,0.27641103359927455,0
L4444-2,0.23428293240128975,0
L5420-4,0.3781154355605672,0
L156-2,0.2603415459169241,0
L242-3,0.2275861180455398,0
L6265-2,0.2371208303588035,0
L7337-2,0.2920926140463363,0
L8036-2,0.2264222019659194,1
L8641-1,0.2918355168134976,0
L90-2,0.2154908114526875,1
L6444-3,0.22778659056567968,0
L6196-4,0.2769295592225477,0
L7805-1,0.26354741336277054,0
L1846-1,0.2560736512716218,0
L9822-1,0.20341485313834556,1
L284-1,0.2554226562586418,0
L1121-2,0.21275275445103525,1
L7185-1,0.2606809666837801,0
L1913-1,0.20354923576094525,1
L2177-2,0.22571500804237787,1
L4379-2,0.2234409352482911,1
L671-1,0.20906165431093943,1
L6625-1,0.31692543308779914,0
L6442-2,0.21088404002263045,1
L7110-2,0.23774007334951902,0
L6547-1,0.23907615275978195,0
